﻿msg_0,[end]
msg_260,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
みんなのカオもトロけてきたにょ！
ボクといっしょにょ～
[wait][clear][end]"
msg_261,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
ボクしってるにょ！
キミ、ボクをよわせてコロすにょ！
[wait][clear][end]"
msg_262,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
ドクのませるツモリにょにょ！
[wait][clear][end]"
msg_263,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
そのテには、のらないにょにょ！
[wait][clear][end]"
msg_264,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ボ、ボク、おつまみじゃないにょにょ…
[wait][clear][end]"
msg_265,[end]
msg_266,[end]
msg_267,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
なんでボクのコト
そんなにキにするのかにゃ？
[wait][clear][end]"
msg_268,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ママみたいにょにょ！
[wait][clear][end]"
msg_269,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
カルシウムたりないかにゃ？
[wait][clear][end]"
msg_270,[end]
msg_271,[end]
msg_272,[end]
msg_273,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
にんげんなんてコワくないにょにょ！
[wait][clear][end]"
msg_274,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
そんなコトいわれるスジアイないにょにょ！
[wait][clear][end]"
msg_275,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ナニかがオコりそうなフンイキにょにょ！
[wait][clear][end]"
msg_276,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
もっとハナシてくれにょにょ
[wait][clear][end]"
msg_277,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
コ、コワイにょ～…
[wait][clear][end]"
msg_278,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ナ、ナニかヨクないコトがおきるにょ…
[wait][clear][end]"
msg_279,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ボク、そういうハナシ、ニガテにょにょ…
[wait][clear][end]"
msg_280,[end]
msg_281,[end]
msg_282,[end]
msg_283,[end]
msg_284,[end]
msg_285,[end]
msg_286,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
しんだヒトと、はなせるなんてスゴイにょ～！
[wait][clear][end]"
msg_287,[end]
msg_288,[end]
msg_289,[end]
msg_290,[end]
msg_291,[end]
msg_292,[end]
msg_293,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
ナカマをワルくいうなんて
ゆるせないヤツにょにょ！
[wait][clear][end]"
msg_294,[end]
msg_295,[end]
msg_296,[end]
msg_297,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
じぶんだけ、たすかろうなんて…
アクマよりアクニンにょにょ…
[wait][clear][end]"
msg_298,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
キレイなニンゲンにょにょ！
「えすて」ってトコにいったかにゃ？
[wait][clear][end]"
msg_299,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
キミ、「えすて」にいったにょにょ！
ところで「えすて」ってなんだにょ…
[wait][clear][end]"
msg_300,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
キミ、「えすて」にいったにょにょ！
ボクもキレイになれるかにゃ？
[wait][clear][end]"
msg_301,"[color(yellow)][var(msg_var_0)][color(white)]
くれるかにゃ？
くれるかにゃ？
[wait][clear][end]"
msg_302,"いったいナニくれるんだにょ～♥
[end_choice][clear][end]"
msg_302_Choice1,言葉じゃとても表現できない大変豪華な賞品よ
msg_302_Choice2,私の愛をあげるわ♥
msg_302_Choice3,何もあげないわよ！
msg_303,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
そんなコトいわれると
スゴくキョーミしんしんにょ！
[wait][clear][end]"
msg_304,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
それきっとボクのコト、バカにしてるにょ
ボクじゃわからないとおもってるにょ！
[wait][clear][end]"
msg_305,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
キミ、ボクのコトすきにょ！
ボク、ウレシイにょ～♥
[wait][clear][end]"
msg_306,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
クチだけにょにょ！
[wait][clear][end]"
msg_307,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
コワいにょ～…
[wait][clear][end]"
msg_308,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
ケチだにょ！
それじゃナニもこたえないにょにょ！
[wait][clear][end]"
msg_309,"[color(yellow)][var(msg_var_0)][color(white)]
こんなトコにいちゃアブないにょにょ…
キケンなアクマがいっぱいいるにょにょ！
[wait][clear][end]"
msg_310,"キミたち、こわくないのかにゃ？
[end_choice][clear][end]"
msg_310_Choice1,キミみたいな悪魔だったら怖くないわね
msg_310_Choice2,悪魔なんか屁の河童ね！
msg_310_Choice3,ちょっと怖いかも…
msg_311,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
ともだちになれそうにゃ…
[wait][clear][end]"
msg_312,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ボクがコワくないにょにょ…
これでも、いちおうアクマにょにょ…
[wait][clear][end]"
msg_313,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
カッパのオナラがどうしたにょ？
フシギなコトいうニンゲンにょにょ…
[wait][clear][end]"
msg_314,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
ボク、カッパのオナラじゃないにょにょ！
ブジョクしてるにょにょ！
[wait][clear][end]"
msg_315,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
ボクがついてればダイジョウブにょにょ！
[wait][clear][end]"
msg_316,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
なんだかボクもコワくなってきたにょ…
[wait][clear][end]"
msg_317,"[color(yellow)][var(msg_var_0)][color(white)]
どっちもオナジ「かお」してフシギだにょ…
ふたごかにゃ
ふたごかにゃ…
[wait][clear][end]"
msg_318,"キミたち、ひょっとして「ふたご」かにゃ？
[end_choice][clear][end]"
msg_318_Choice1,凄いじゃない、よく解ったわね！
msg_318_Choice2,何言ってるの、全然ちがうじゃない！
msg_318_Choice3,あなたの種族より見分けはつくわ！
msg_319,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
やっぱりボク、スゴいにょにょ！
[wait][clear][end]"
msg_320,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
「ふたご」ならケンカするんじゃないにょにょ！
きょうだいは、なかよくするにょにょ！
[wait][clear][end]"
msg_321,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ボクには、ちがいがわからないにょにょ…
ニンゲンはフシギにょにょ…
[wait][clear][end]"
msg_322,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
わ、わからないにょ…
[wait][clear][end]"
msg_323,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ひ、ひどいにょ…
[wait][clear][end]"
msg_324,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
なんてコトいうにょ！
それはブジョクにょにょ！
[wait][clear][end]"
msg_325,"[color(yellow)][var(msg_var_0)][color(white)]
フシギだにょ
フシギだにょ…
[wait][clear][end]"
msg_326,"ボクのドコがきにいったにょ？
[end_choice][clear][end]"
msg_326_Choice1,その何とも言えないトロケ具合かな？
msg_326_Choice2,だって、美味しそうなんだもん…
msg_326_Choice3,どこかしら？
msg_327,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
よくわかってるにょ！
もしかして[var(msg_var_0)]のナカマにゃ？
[wait][clear][end]"
msg_328,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
ウレしいコトいってくれるにょ～！
[wait][clear][end]"
msg_329,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ボ、ボクおいしくないにょにょ…
[wait][clear][end]"
msg_330,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
ボクは、たべものじゃないにょにょ！
[wait][clear][end]"
msg_331,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
もう、わすれたかにゃ？
ニンゲンは、わすれっぽいかにゃ？
[wait][clear][end]"
msg_332,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
いいかげんにょにょ！
[wait][clear][end]"
msg_333,"ほらほら、ナニか、きいてみるにょにょ！
[end_choice][clear][end]"
msg_333_Choice1,じゃあ、お名前でも聞いとこうかな…
msg_333_Choice2,苦手なものは何かあるの？
msg_333_Choice3,あなたなんかに聞く事なんてないわ！
msg_334,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ボクのなまえ、しらないにょにょ…
ボクかなしいにょにょ…
[wait][clear][end]"
msg_335,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
ボクのなまえ、しらないにょ！
しつれいなニンゲンだにょ！
[wait][clear][end]"
msg_336,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
そんなコトしって、どうするのかにゃ？
フシギだにょ～！
[wait][clear][end]"
msg_337,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
ボクのじゃくてん、しりたいにょ！
ボクをコロすつもりにょにょ！
[wait][clear][end]"
msg_338,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
じつはキンチョーしてたにょにょ！
アンシンしたにょにょ！
[wait][clear][end]"
msg_339,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
そんなコトいわれると、かなしいにょ…
[wait][clear][end]"
msg_340,"だれがハンニンにょ？
[end_choice][clear][end]"
msg_340_Choice1,それを今調べているところだ
msg_340_Choice2,だいたい判っているが秘密だ
msg_340_Choice3,とぼけるな！
msg_341,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
たのしみだにょ～
はやくしりたいにょ～！
[wait][clear][end]"
msg_342,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ひょっとして、ボクうたがわれてるかにゃ…
[wait][clear][end]"
msg_343,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ひみつっていわれると
もっとしりたくなるにょ～
[wait][clear][end]"
msg_344,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
キミ、ひみつはイケないにょ！
[wait][clear][end]"
msg_345,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
「トロけるな」って、ボクさいしょから
トロけてるにょにょ…
[wait][clear][end]"
msg_346,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
「トロけるな」とは、ブジョクにょにょ！
[wait][clear][end]"
msg_347,"キミ、ボクのどこにキョーミあるにょにょ？
[end_choice][clear][end]"
msg_347_Choice1,君の力に興味がある
msg_347_Choice2,君の体に興味がある
msg_347_Choice3,君なんかに興味はないな
msg_348,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ひょっとして、ホメられてるのかにゃ？
[wait][clear][end]"
msg_349,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
リヨウするつもりにょにょ！
[wait][clear][end]"
msg_350,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
ボク、なかなかのプロポーションにょにょ！
[wait][clear][end]"
msg_351,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
キミわるいにょ…
[wait][clear][end]"
msg_352,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
サビしいにょにょ…
[wait][clear][end]"
msg_353,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
シツレイなニンゲンにょにょ！
[wait][clear][end]"
msg_354,"[color(yellow)][var(msg_var_0)][color(white)]
どうかにゃどうかにゃ？
なんでにてるかにゃ？
[wait][clear][end]"
msg_355,"なんでにてるか、おしえてくれにょにょ！
[end_choice][clear][end]"
msg_355_Choice1,兄弟だからな…
msg_355_Choice2,偶然だ…
msg_355_Choice3,君の言う通り分裂したんだ
msg_356,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
やっとワカったにょ！
にてるニンゲンは、みんなキョーダイにょ！
[wait][clear][end]"
msg_357,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ブンレツとキョーダイちがうかにゃ…
[wait][clear][end]"
msg_358,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
そんなグーゼンあるのかにゃ？
[wait][clear][end]"
msg_359,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
キミ、きっとウソついてるにょにょ！
[wait][clear][end]"
msg_360,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ニンゲンのブンレツ
みていたいにょにょ！
[wait][clear][end]"
msg_361,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ブンレツするのは、ボクたちだけじゃ
なかったにょ…
[wait][clear][end]"
msg_362,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ボクもムズかしいコトバしってるにょ！
「ナムミョウホウレンゲキョウ」にょにょ…
[wait][clear][end]"
msg_363,"で、どういうイミかにゃ？
[end_choice][clear][end]"
msg_363_Choice1,お釈迦様の教えに帰命するという意味だ
msg_363_Choice2,ほうれん草を食べて元気になれという意味だ
msg_363_Choice3,難し過ぎて僕にも解らないんだ…
msg_364,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
キミのセツメイもムズかしくて
リカイできないにょにょ…
[wait][clear][end]"
msg_365,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
わからないにょにょ！
ワザとムズかしくいってるにょ！
[wait][clear][end]"
msg_366,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
キミのセツメイ、わかりやすいにょ！
かしこくなったにょにょ！
[wait][clear][end]"
msg_367,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ボク、ほうれんそうキライにょにょ…
[wait][clear][end]"
msg_368,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
キミでもわからないかにゃ？
よけい、しりたくなったにょにょ…
[wait][clear][end]"
msg_369,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
しってるにょホントはしってるにょ！
ボクには、ナイショにしてるにょにょ！
[wait][clear][end]"
msg_370,"キミ、どんなコトうらなえるのかにゃ？
[end_choice][clear][end]"
msg_370_Choice1,恋愛運とか割と得意かな
msg_370_Choice2,寿命とか占ってあげようか？
msg_370_Choice3,「何もうらない」なんてね！
msg_371,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
きっとボクとアイショウいいにょ！
うらなってみるとイイにょ！
[wait][clear][end]"
msg_372,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
キミ、「オトコうん」なさそうだにょにょ！
シンヨウできないにょにょ！
[wait][clear][end]"
msg_373,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ボク、ながいきできるかにゃ？
[wait][clear][end]"
msg_374,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ボ、ボク「はやじに」するかにゃ…
[wait][clear][end]"
msg_375,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
つめたいヘンジにょ…
[wait][clear][end]"
msg_376,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
くだらないシャレだにょにょ！
[wait][clear][end]"
msg_377,"ボクもナカナカかわいいとおもわないかにゃ？
[end_choice][clear][end]"
msg_377_Choice1,可愛いけど結婚にゃ向かないねぇ
msg_377_Choice2,いい気になってんじゃないわよ！
msg_377_Choice3,うわっ！考えただけでも気持ち悪い！
msg_378,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
やっぱりボク、かわいいにょ～
[wait][clear][end]"
msg_379,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
やっぱりケッコンはムリかにょ…
[wait][clear][end]"
msg_380,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
おこられたにょ…
[wait][clear][end]"
msg_381,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
いいきになってるのは、そっちだにょ！
[wait][clear][end]"
msg_382,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ナニかんがえたんだにょ？
きになるにょ～
[wait][clear][end]"
msg_383,"それ、ボクにもおどれるかにゃ？
[end_choice][clear][end]"
msg_383_Choice1,体柔らかいから変わった踊り踊れるかもね
msg_383_Choice2,体がグニャグニャしてるから無理だね
msg_383_Choice3,アハハ！考えただけで笑えるわ！
msg_384,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
だったらキミおしえてくれるかにゃ？
たのしみだにょ！
[wait][clear][end]"
msg_385,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
ウレシイにょ～
ボク、がんばるにょにょ！
[wait][clear][end]"
msg_386,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ム、ムリかにょ…
[wait][clear][end]"
msg_387,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
カラダがカタいよりヤワらかいほうがイイにょ！
ナニもわかってないにょにょ！
[wait][clear][end]"
msg_388,"もっとキョーハクしてくれにょ！
[end_choice][clear][end]"
msg_388_Choice1,チッ、気持ち悪ぃ奴だ！
msg_388_Choice2,ふっ、後悔するぜぇ…
msg_388_Choice3,トロけ過ぎだと言いふらすぜぇ…
msg_389,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ボクきもちわるいかにゃ…
[wait][clear][end]"
msg_390,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
そのセリフかっこいいにょにょ！
[wait][clear][end]"
msg_391,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
コーカイしちゃうのかにゃ…
[wait][clear][end]"
msg_392,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
ドンドンいいふらしてくれにょ！
モテモテにょにょ！
[wait][clear][end]"
msg_393,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
そんなキョーハクつまらないにょにょ！
[wait][clear][end]"
msg_394,"[color(yellow)][var(msg_var_0)][color(white)]
のみたいにょのみたいにょ！
ボクも「おさけ」のみたいにょ！
[wait][clear][end]"
msg_395,"「おさけ」のんでヘイキかにゃ？
[end_choice][clear][end]"
msg_395_Choice1,大丈夫なんじゃねぇか？
msg_395_Choice2,[var(msg_var_0)]の酒漬けも旨そうだな
msg_395_Choice3,子供は呑んじゃ駄目だ！
msg_396,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
のんでいいにょにょ！
ウレシイにょ～！
[wait][clear][end]"
msg_397,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ウマそうにょにょ…ん？
[wait][clear][end]"
msg_398,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ボク、こどもじゃないにょにょ…
[wait][clear][end]"
msg_399,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
ボク、こどもじゃないにょにょ！
[wait][clear][end]"
msg_400,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_401_Choice1,[end_choice][clear][end]
msg_402,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_403,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_404,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_405,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_406,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_407,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_408,"ケンカのワケをおしえるにょ！
[end_choice][clear][end]"
msg_408_Choice1,てめぇ聞いてなかったのか！
msg_408_Choice2,つまりコイツが悪ぃんだ！
msg_408_Choice3,別に喧嘩してる訳じゃねぇよ
msg_409,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ゴメンにょにょ…
[wait][clear][end]"
msg_410,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
だったらボク、しかってあげるにょ…
メガネのコ、ハンセーするにょにょ！
[wait][clear][end]"
msg_411,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
そんなタイドじゃ、カイケツしないにょにょ！
[wait][clear][end]"
msg_412,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ケンカじゃなかったかにゃ？
ニンゲンふしぎにょにょ！
[wait][clear][end]"
msg_413,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ニンゲンは、よくわからないにょにょ…
[wait][clear][end]"
msg_414,"キミいったいナニものにょにょ！
[end_choice][clear][end]"
msg_414_Choice1,俺は一介の学生にすぎん！
msg_414_Choice2,南条コンツェルンの者だ
msg_414_Choice3,ふん、貴様如きに言う必要はなかろう…
msg_415,"[color(yellow)][var(msg_var_0)][color(white)]
保留
[wait][clear][end]"
msg_416,"[color(yellow)][var(msg_var_0)][color(white)]
保留
[wait][clear][end]"
msg_417,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
「こんてるん」ってなんだにょ？
[wait][clear][end]"
msg_418,"[color(yellow)][var(msg_var_0)][color(white)]
保留
[wait][clear][end]"
msg_419,"いったいナニをききたいのかにゃ？
[end_choice][clear][end]"
msg_419_Choice1,人間と悪魔の共存共栄について
msg_419_Choice2,恐怖の大王とは一体何なのだ！
msg_419_Choice3,頭の悪そうな貴様に聞いたのが間違いだな…
msg_420,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
キョーゾンキョーエーってなんだにょ？
[wait][clear][end]"
msg_421,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
しりたいかにゃ？
でも、しらないほうがミのためにょ
[wait][clear][end]"
msg_422,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
それは、クチにしちゃイケナイにょ…
[wait][clear][end]"
msg_423,"[color(yellow)][var(msg_var_0)][color(white)]
カルシウムたりないと
おこりっぽくなっちゃうにょにょ！
[wait][clear][end]"
msg_424,"「こざかな」たべてるかにゃ？
[end_choice][clear][end]"
msg_424_Choice1,そんな貧乏臭いものは食わん！
msg_424_Choice2,Ｃａ摂取には小魚より牛乳の方が良いな…
msg_424_Choice3,己の頭の蝿を追え！
msg_425,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ボ、ボク、ビンボーくさいかにゃ…
[wait][clear][end]"
msg_426,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
ぜいたくだにょ！
[wait][clear][end]"
msg_427,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ギューニューのんだらボクにもホネ
できるかにゃ？
[wait][clear][end]"
msg_428,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
いいコトきいたにょ！
[wait][clear][end]"
msg_429,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ハエがいたかにゃ？
[wait][clear][end]"
msg_430,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
こたえになってないにょにょ！
[wait][clear][end]"
msg_431,"わかりやすくいうにょにょ！
[end_choice][clear][end]"
msg_431_Choice1,要するに愚か者だと言っているのだ！
msg_431_Choice2,まったく、貴方には敵いませんよ…
msg_431_Choice3,気にするな、何でもない…
msg_432,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
やっぱりボク、スゴいにょ～！
[wait][clear][end]"
msg_433,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
なんかイヤミないいかたにょ！
[wait][clear][end]"
msg_434,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
そういわれると、かえってキになるにょ…
[wait][clear][end]"
msg_435,"どうしてそんな「あるきかた」するにょにょ？
[end_choice][clear][end]"
msg_435_Choice1,Ｍｏｄｅｌだからですわよ！
msg_435_Choice2,Ｙｏｕが気に入ったからですわ！
msg_435_Choice3,Ｙｏｕを油断させる為ですわ！
msg_436,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
なるほど、わかったにょ！
ところでモデルってナンだにょ？
[wait][clear][end]"
msg_437,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
モデルってなんだにょ…
ひょっとしてコロシヤかにゃ…
[wait][clear][end]"
msg_438,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ユダンしたにょ…
[wait][clear][end]"
msg_439,"にゅ？ ボクにできるコトあるかにゃ？
[end_choice][clear][end]"
msg_439_Choice1,お気持ちだけで充分ですわ…
msg_439_Choice2,Ｄｅｍｏｎなんかには無理ですわね…
msg_439_Choice3,女性蔑視をなくして頂きたいですわ。
msg_440,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
オキモチってなんだにょ？
オイシイかにゃ？
[wait][clear][end]"
msg_441,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
なかなかエンリョぶかいにょ！
[wait][clear][end]"
msg_442,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
リョーカイだにょ！
ところでジョセーベッシってなんだにょ？
[wait][clear][end]"
msg_443,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
それは、ムリにょにょ…
[wait][clear][end]"
msg_444,"[color(yellow)][var(msg_var_0)][color(white)]
ボク、もうメつむっとくにょにょ…
にょ～～～～～～～～～～～～～
[wait][clear][end]"
msg_445,"なんかオコったかにゃ？
[end_choice][clear][end]"
msg_445_Choice1,大丈夫、何も起きてませんわよ。
msg_445_Choice2,まだ目を開けてはいけませんわ！
msg_445_Choice3,掛かりましたわねっ！
msg_446,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
よかったにょ～！
[wait][clear][end]"
msg_447,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ナニがオコってるにょ…
キョーミシンシンにょ！
[wait][clear][end]"
msg_448,"[color(yellow)][var(msg_var_0)][color(white)]
ぐちゃ！
ダマされるトコだったにょ…
[wait][clear][end]"
msg_449,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
なんてニンゲンにょ！
[wait][clear][end]"
msg_450,"[color(yellow)][var(msg_var_0)][color(white)]
そんなワルいヤツ
ボクがこらしめてやるにょにょ！
[wait][clear][end]"
msg_451,"ワルいヤツ、どのくらいいるにょにょ！
[end_choice][clear][end]"
msg_451_Choice1,人数までは判りませんわ…
msg_451_Choice2,世界人口の半分位ですわ！
msg_452,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
なら、こらしめなくてイイにょ～
[wait][clear][end]"
msg_453,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
ワルいヤツ、いっぱいいるにょにょ！
ガンバらなきゃいけないにょ～
[wait][clear][end]"
msg_454,"ボクになんかようかにょ？
[end_choice][clear][end]"
msg_454_Choice1,カードが欲しい
msg_454_Choice2,契約して欲しい
msg_454_Choice3,お金が欲しい
msg_454_Choice4,消えろ
msg_455,"[color(yellow)][var(msg_var_0)][color(white)]
にゅにゅにゅ！
カードがほしいのかにゃ？
う～ん… まようにょ～。
[wait][clear][end]"
msg_456,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
キミ、あつかましいにょにょ！
[wait][clear][end]"
msg_457,"[color(yellow)][var(msg_var_0)][color(white)]
にょ～ん！
ボクなんかでいいのかにゃ！？
ちょっとウレシイかんじだにょ～。
[wait][clear][end]"
msg_458,"[color(yellow)][var(msg_var_0)][color(white)]
びょびょびょ！
キミ、いいきになってるにょにょ！
キミなんかと、まだまだけいやくしないにょ！
[wait][clear][end]"
