﻿msg_0,[end]
msg_249,"[color(yellow)][var(msg_var_0)][color(white)]
この様な場所でもお酒とは、まるでアルちゅ…
おっといけません… これは差別語でしたね。
くっくっくっくっ…
[wait][clear][end]"
msg_250,"[color(yellow)][var(msg_var_0)][color(white)]
誰が貴様等のマズ酒など口にするかっ！
[wait][clear][end]"
msg_251,"[color(yellow)][var(msg_var_0)][color(white)]
何の魂胆だっ！
[wait][clear][end]"
msg_252,[end]
msg_253,[end]
msg_254,[end]
msg_255,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ…
私の事をよくご存知で…
さては、ストーカーでは？
[wait][clear][end]"
msg_256,[end]
msg_257,[end]
msg_258,[end]
msg_259,"[color(yellow)][var(msg_var_0)][color(white)]
恐ろしいという感情を快感と
感じているのでしょうか？
人間とは自虐的な生き物ですね…
[wait][clear][end]"
msg_260,"[color(yellow)][var(msg_var_0)][color(white)]
知ってますか？
その心が私共を生み出したとも言えるのです…
貴方達には、ある意味で感謝しなくては…
[wait][clear][end]"
msg_261,"[color(yellow)][var(msg_var_0)][color(white)]
そんなに怖い話が聞きたいのでしたら
私がして差し上げても宜しいですよ…
[wait][clear][end]"
msg_262,[end]
msg_263,[end]
msg_264,[end]
msg_265,"[color(yellow)][var(msg_var_0)][color(white)]
目の前に悪魔がいるというのに怪談ですか…
馬鹿にするのも程々にしろよっ！
[wait][clear][end]"
msg_266,"[color(yellow)][var(msg_var_0)][color(white)]
そういう話は苦手なもので…
[wait][clear][end]"
msg_267,"[color(yellow)][var(msg_var_0)][color(white)]
貴方達は知らな過ぎるのです…
何が起きても私は知りませんよ…
[wait][clear][end]"
msg_268,[end]
msg_269,[end]
msg_270,[end]
msg_271,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
なんとも勇ましい…
おお、怖い怖い。
[wait][clear][end]"
msg_272,"[color(yellow)][var(msg_var_0)][color(white)]
その方が、それほど大事な方ならば
金庫にでもしまっておいたら良かったのでは？
くっくっくっくっ…
[wait][clear][end]"
msg_273,[end]
msg_274,[end]
msg_275,[end]
msg_276,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
いくら心を込めたところで
亡くなった方には聞こえませんよ…
[wait][clear][end]"
msg_277,"[color(yellow)][var(msg_var_0)][color(white)]
亡くなった方に語り掛けるとは…
貴方、霊媒士か何かですか？
くっくっくっくっ…
[wait][clear][end]"
msg_278,"[color(yellow)][var(msg_var_0)][color(white)]
少々罪悪感が…
[wait][clear][end]"
msg_279,"[color(yellow)][var(msg_var_0)][color(white)]
も、申し訳ありません…
[wait][clear][end]"
msg_280,[end]
msg_281,[end]
msg_282,[end]
msg_283,"[color(yellow)][var(msg_var_0)][color(white)]
死者に話しかけるとは…
気味の悪い…
[wait][clear][end]"
msg_284,[end]
msg_285,[end]
msg_286,[end]
msg_287,"[color(yellow)][var(msg_var_0)][color(white)]
心にもない事を言って格好をつけている積もりか！
反吐が出るわ！
[wait][clear][end]"
msg_288,"[color(yellow)][var(msg_var_0)][color(white)]
逝った戦友に何という事を…
人間には、なりたくないものです…
[wait][clear][end]"
msg_289,"[color(yellow)][var(msg_var_0)][color(white)]
私も死んだら何と言われるか…
[wait][clear][end]"
msg_290,[end]
msg_291,[end]
msg_292,[end]
msg_293,"[color(yellow)][var(msg_var_0)][color(white)]
おやおや、お気をつけにならないと
お漏らししてしまいますよ…
くっくっくっくっ…
[wait][clear][end]"
msg_294,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
やはり、所詮は貴方も…
[wait][clear][end]"
msg_295,"[color(yellow)][var(msg_var_0)][color(white)]
貴様の様な人間には、悪魔の私も反吐が出るわっ！
[wait][clear][end]"
msg_296,"[color(yellow)][var(msg_var_0)][color(white)]
誰が許すなどと言うかっ！
[wait][clear][end]"
msg_297,"[color(yellow)][var(msg_var_0)][color(white)]
貴女、流行のエステに行きましたね…
上手く化けたものです。
くっくっくっくっ…
[wait][clear][end]"
msg_298,"[color(yellow)][var(msg_var_0)][color(white)]
私に会う為に態々エステに行ったのですか？
それは、身に余る光栄ですねぇ…
くっくっくっくっ…
[wait][clear][end]"
msg_299,"[color(yellow)][var(msg_var_0)][color(white)]
エステティックは魔法でも掛けてくれるのですか？
いやはや、とんでもない術ですねぇ…
くっくっくっくっ…
[wait][clear][end]"
msg_300,"[color(yellow)][var(msg_var_0)][color(white)]
男の分際でエステなど…
貴様には血化粧がお似合いだっ！
[wait][clear][end]"
msg_301,"[color(yellow)][var(msg_var_0)][color(white)]
貴様如きがエステなど行ったところで
気色が悪いだけだっ！
[wait][clear][end]"
msg_302,"[color(yellow)][var(msg_var_0)][color(white)]
男がエステだとぉ…
出なおして来いっ！
[wait][clear][end]"
msg_303,"[color(yellow)][var(msg_var_0)][color(white)]
まぁ、いいでしょう…
何でも、お聞き下さい。
しかし高尚な話題でお願いしますよ。
[wait][clear][end]"
msg_304,"何をお知りになりたいのですか？
[end_choice][clear][end]"
msg_304_Choice1,悪魔の世界について教えて下さい
msg_304_Choice2,宗教とは一体何だと思いますか？
msg_304_Choice3,では、先ず年齢からお願いします
msg_305,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ… 面白い質問ですね。
でも、答える必要は、無いでしょう。
何故なら貴女の住む世界がそうなのですから…
[wait][clear][end]"
msg_306,"[color(yellow)][var(msg_var_0)][color(white)]
良いですよ、教えて差し上げますとも…
では、貴女を地獄へご招待しましょう！
[wait][clear][end]"
msg_307,"[color(yellow)][var(msg_var_0)][color(white)]
宗教とは、無知に不可知の性質を説明するもの…
つまり、阿呆に唱える説法の事ですよ…
くっくっくっくっ…
[wait][clear][end]"
msg_308,"[color(yellow)][var(msg_var_0)][color(white)]
い、意外と難しい事を聞きますね…
[wait][clear][end]"
msg_309,"[color(yellow)][var(msg_var_0)][color(white)]
貴女にとって、それが高尚な話題なのですね。
知能の程度が知れますねぇ…
くっくっくっくっ…
[wait][clear][end]"
msg_310,"[color(yellow)][var(msg_var_0)][color(white)]
詰まらぬ事を聞くなと言っただろうがっ！
[wait][clear][end]"
msg_311,"[color(yellow)][var(msg_var_0)][color(white)]
そうそう、味噌を沸騰させてはいけませんよ…
大事な味噌汁が台無しになってしまいますから。
知ってましたか？
[wait][clear][end]"
msg_312,"何故、お味噌汁を沸騰させてはいけないのか？
[end_choice][clear][end]"
msg_312_Choice1,具に火が通り過ぎてしまうからよ！
msg_312_Choice2,味噌の風味が飛んでしまうからよね
msg_312_Choice3,アラ！知らなかったわ…
msg_313,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
どうやら貴女の具も
火が通り過ぎている様で…
[wait][clear][end]"
msg_314,"[color(yellow)][var(msg_var_0)][color(white)]
それは、私が食べる時に火傷すると
いけないからだっ！
[wait][clear][end]"
msg_315,"[color(yellow)][var(msg_var_0)][color(white)]
よくご存知で…
実は、なかなか物知りなのかも知れませんね…
[wait][clear][end]"
msg_316,"[color(yellow)][var(msg_var_0)][color(white)]
正解です…
しかし今の、どんなもんだと言わんばかりの顔…
気に入らんなぁ！
[wait][clear][end]"
msg_317,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
どうやら元より沸騰していた様ですね。
[wait][clear][end]"
msg_318,"[color(yellow)][var(msg_var_0)][color(white)]
貴ッ様あぁ！
真面目に答えんかぁ！
[wait][clear][end]"
msg_319,"[color(yellow)][var(msg_var_0)][color(white)]
なかなかの難問に、この私も答えに
詰まってしまいましたよ…
人間の見た目など、殆ど差がありませんからね…
[wait][clear][end]"
msg_320,"赤い髪の貴女、他にアピールする事は無いですか？
[end_choice][clear][end]"
msg_320_Choice1,こう見えても他人の世話は得意だね
msg_320_Choice2,お化粧なら任せて！
msg_320_Choice3,そう言われると特に無いわ…
msg_321,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ…
他人の世話ですか…
しかし自分の世話は見ているのですかね…
[wait][clear][end]"
msg_322,"[color(yellow)][var(msg_var_0)][color(white)]
つまり言い換えると「おせっかい」って事ですね…
気づかない内に迷惑がられてるんじゃないですか？
くっくっくっくっ…
[wait][clear][end]"
msg_323,"[color(yellow)][var(msg_var_0)][color(white)]
人は必要に迫られると何事も
上手くなるものですからね…
くっくっくっくっ…
[wait][clear][end]"
msg_324,"[color(yellow)][var(msg_var_0)][color(white)]
ひょっとして、本当の顔ではないのですか…
ある意味恐ろしいですね…
[wait][clear][end]"
msg_325,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
「美人は言わねど隠れなし」と言いますが
貴女の様な方は、隠れてしまいますからね…
[wait][clear][end]"
msg_326,"[color(yellow)][var(msg_var_0)][color(white)]
なんと詰まらぬ女だ！
[wait][clear][end]"
msg_327,"[color(yellow)][var(msg_var_0)][color(white)]
女性は、ある年齢に達すると若い時にはない
独特の色気がつきますからね…ん？
赤い髪の貴女、今嫌な顔をしませんでしたか？
[wait][clear][end]"
msg_328,"まさか、自分は未だ若いとでも言いたいのですか？
[end_choice][clear][end]"
msg_328_Choice1,失礼な！私は未だ２４歳よ！
msg_328_Choice2,そりゃ、もう２４歳だけどさぁ…
msg_328_Choice3,心はまだまだ１６歳よ♥
msg_329,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
２４歳は、まだ若いと…
２００年くらい生きるお積もりですか？
[wait][clear][end]"
msg_330,"[color(yellow)][var(msg_var_0)][color(white)]
し、失礼しました…
怒らせる積もりなど…
[wait][clear][end]"
msg_331,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
よくご存知ではないですか…
[wait][clear][end]"
msg_332,"[color(yellow)][var(msg_var_0)][color(white)]
なんだぁ、その不服そうな言い方は！
気に入らんなぁ！
[wait][clear][end]"
msg_333,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ…
心で年齢が変わると…
人間には、不思議な能力があるのですね。
[wait][clear][end]"
msg_334,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
あぁ、いや失礼…
余りに無理がおありなので、つい…
[wait][clear][end]"
msg_335,"[color(yellow)][var(msg_var_0)][color(white)]
その様な若者の話を聞くより
私の話の方が何十倍も役に立つと言うのに…
[wait][clear][end]"
msg_336,"何故、私に話を聞かなかったのですか？
[end_choice][clear][end]"
msg_336_Choice1,メインは後の方が良いと思ったもので…
msg_336_Choice2,今回は若者の意見を聞きたかったの
msg_336_Choice3,貴方の話なんて聞く気はないわ！
msg_337,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ…
私がメインですか？
それを先に言って下されば…
[wait][clear][end]"
msg_338,"[color(yellow)][var(msg_var_0)][color(white)]
あまり嘘は得意でない様ですね…
私は誤魔化しが嫌いでしてねぇ…
[wait][clear][end]"
msg_339,"[color(yellow)][var(msg_var_0)][color(white)]
若者でなく、馬鹿者の間違いでは？
くっくっくっくっ…
[wait][clear][end]"
msg_340,"[color(yellow)][var(msg_var_0)][color(white)]
私が若者ではないと！
失礼な人間だ！
[wait][clear][end]"
msg_341,"[color(yellow)][var(msg_var_0)][color(white)]
そ、そうですか…
失礼しました…
[wait][clear][end]"
msg_342,"[color(yellow)][var(msg_var_0)][color(white)]
なんだとぉ！
聞く気がないのならば
何も聞けなくしてくれるぞ！
[wait][clear][end]"
msg_343,"[color(yellow)][var(msg_var_0)][color(white)]
しかし、頂けませんねぇ…
命乞いならば命乞いらしく
謙虚な態度で臨まなければ…
[wait][clear][end]"
msg_344,"もう一度やり直しても良いですよ…
[end_choice][clear][end]"
msg_344_Choice1,…この場は見逃してくれないか
msg_344_Choice2,断じて命乞いなんかではない
msg_344_Choice3,調子に乗るな！
msg_345,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ、これは、意外な…
まさか、言った通り命乞いをするとは
思いませんでしたよ。
[wait][clear][end]"
msg_346,"[color(yellow)][var(msg_var_0)][color(white)]
なかなか堂に入ってるではありませんか！
いやはや、ここまで命乞いの上手い方も珍しい。
くっくっくっくっ…
[wait][clear][end]"
msg_347,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ…
度胸だけは、認めて差し上げましょう。
[wait][clear][end]"
msg_348,"[color(yellow)][var(msg_var_0)][color(white)]
貴ッ様ぁ！
口のきき方に気をつけろよぉ！
[wait][clear][end]"
msg_349,"[color(yellow)][var(msg_var_0)][color(white)]
そ、そんなにお怒りにならなくても…
[wait][clear][end]"
msg_350,"[color(yellow)][var(msg_var_0)][color(white)]
あぁ失礼、私的な話でしたね…
しかし、貴方はよく我慢なさってらっしゃる。
私ならば既に弟さんを殺しているところですよ…
[wait][clear][end]"
msg_351,"本当は、貴方もそうしたいのでは？
[end_choice][clear][end]"
msg_351_Choice1,貴様ぁ、馬鹿な事を言うな！
msg_351_Choice2,ま、まさか…
msg_351_Choice3,そうかも知れん…
msg_352,"[color(yellow)][var(msg_var_0)][color(white)]
そんなに迷うくらいならば
いっそ殺してしまえば良いではないですか？
何を迷う事があるのです？
[wait][clear][end]"
msg_353,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
完全には否定できない様ですねぇ…
所詮人間も悪魔と大差ないと言うことですよ。
[wait][clear][end]"
msg_354,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
ほぉら、悪の心が芽生えてきた…
人間の善性など、すぐに消え去るものですよ。
[wait][clear][end]"
msg_355,"[color(yellow)][var(msg_var_0)][color(white)]
そうかも知れんだとぉ…
煮えきらん答えだな！
[wait][clear][end]"
msg_356,"[color(yellow)][var(msg_var_0)][color(white)]
あっ！
いや、待って下さい…
[wait][clear][end]"
msg_357,"貴方の耳の穴から脳味噌が…
[end_choice][clear][end]"
msg_357_Choice1,驚いた振りをする
msg_357_Choice2,相手にしない
msg_358,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
見え透いた嘘というのは、実に面白い！
逆に貴方の本当の気持ちが見え見えですよ。
[wait][clear][end]"
msg_359,"[color(yellow)][var(msg_var_0)][color(white)]
貴っ様ぁ！
その演技、わざとらしいわっ！
[wait][clear][end]"
msg_360,"[color(yellow)][var(msg_var_0)][color(white)]
私の言葉を無視するとは…
貴方、なかなか度胸がありますね…
[wait][clear][end]"
msg_361,"[color(yellow)][var(msg_var_0)][color(white)]
な、何か、お気に障る事でも…
[wait][clear][end]"
msg_362,"[color(yellow)][var(msg_var_0)][color(white)]
そうそう、実は私も占いの心得が少々ありましてね
先程、当たる占いを見た事が無いと言いましたが
私の占いは、別格です。
[wait][clear][end]"
msg_363,"どうです？ 何か占って差し上げましょうか？
[end_choice][clear][end]"
msg_363_Choice1,じゃあ恋愛運…
msg_363_Choice2,貴方との相性を
msg_363_Choice3,寿命とか…
msg_363_Choice4,別にいいわ！
msg_364,"[color(yellow)][var(msg_var_0)][color(white)]
あぁ、それでしたら、占いより先に
鏡を見る事をお勧めしますよ。
くっくっくっくっ…
[wait][clear][end]"
msg_365,"[color(yellow)][var(msg_var_0)][color(white)]
なんと下らぬ注文！
私は、その様に下卑たものは占わんわっ！
[wait][clear][end]"
msg_366,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ…
私を喜ばせて助かろうとでも…
苦肉の策という訳ですか？
[wait][clear][end]"
msg_367,"[color(yellow)][var(msg_var_0)][color(white)]
貴様との相性など占いたくもないわっ！
[wait][clear][end]"
msg_368,"[color(yellow)][var(msg_var_0)][color(white)]
それは…
私の気分次第でしょう！
くっくっくっくっ…
[wait][clear][end]"
msg_369,"[color(yellow)][var(msg_var_0)][color(white)]
占う必要など無いのではありませんか？
なぜなら…
貴様等は、ここで死ぬのだからなっ！
[wait][clear][end]"
msg_370,"[color(yellow)][var(msg_var_0)][color(white)]
なかなか解かっているではないか…
占いなど必要ないものな…
ここで死ぬ貴様にはっ！
[wait][clear][end]"
msg_371,"[color(yellow)][var(msg_var_0)][color(white)]
まぁ、近頃は、男女の別に関わらず
晩婚の方が多いそうですね…
[wait][clear][end]"
msg_372,"ちなみに貴女は、お幾つぐらいにとお考えですか？
[end_choice][clear][end]"
msg_372_Choice1,ソロソロしたいんだけど…
msg_372_Choice2,まぁ３０までに出来りゃ良いかな
msg_372_Choice3,結婚なんてするもんか！
msg_373,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ、そろそろですか？
もちろん、お相手がいらっしゃるのですね。
まさか、いないという事はないでしょう？
[wait][clear][end]"
msg_374,"[color(yellow)][var(msg_var_0)][color(white)]
では、ここで誰かと結婚しておきなさい…
でないと、結婚できませんよ…なぜなら…
貴様等は、ここで死ぬのだからなっ！
[wait][clear][end]"
msg_375,"[color(yellow)][var(msg_var_0)][color(white)]
これは、意外！ まだ３０歳でなかったとは！
私は、てっきり結構なお歳かと…
くっくっくっくっ…
[wait][clear][end]"
msg_376,"[color(yellow)][var(msg_var_0)][color(white)]
希望を持つ事は、良い事ですよ…
でも、その夢は叶いません。なぜなら…
貴様等は、ここで死ぬのだからなっ！
[wait][clear][end]"
msg_377,"[color(yellow)][var(msg_var_0)][color(white)]
「するもんか」…ですか？
「できるもんか」の間違いでしょう！
くっくっくっくっ…
[wait][clear][end]"
msg_378,"[color(yellow)][var(msg_var_0)][color(white)]
な、何か悪い事でも聞きましたか…
[wait][clear][end]"
msg_379,"[color(yellow)][var(msg_var_0)][color(white)]
そうそう、アホウドリが絶滅の危機だそうですよ。
百年も前は、随分といたものですが…
阿呆な人間は、ますます増えているというのに…
[wait][clear][end]"
msg_380,"貴方、アホウドリ激減の理由、ご存知ですか？
[end_choice][clear][end]"
msg_380_Choice1,人間が乱獲したからだって聞いたけど…
msg_380_Choice2,知ったこっちゃないわよ！
msg_380_Choice3,アホウドリが阿呆だからじゃない？
msg_381,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ、なかなか良くご存知で…
これは、ただの阿呆ではありませんでしたね。
[wait][clear][end]"
msg_382,"[color(yellow)][var(msg_var_0)][color(white)]
まぁ、乱獲の事は、私もとやかく言えませんね…
なにしろ、これから貴様等を乱獲するのだからな！
[wait][clear][end]"
msg_383,"[color(yellow)][var(msg_var_0)][color(white)]
そんな貴方にこの言葉をプレゼントしましょう…
「目糞鼻糞を笑う」まさしく貴方にピッタリです！
くっくっくっくっ…
[wait][clear][end]"
msg_384,"[color(yellow)][var(msg_var_0)][color(white)]
貴方の理論だと阿呆は絶滅しても良いと…
ならば、貴様等も絶滅しておくかっ！
[wait][clear][end]"
msg_385,"ところで要件は何でしたかねぇ…
[end_choice][clear][end]"
msg_385_Choice1,このテープ、公にしても良いんだぜぇ…
msg_385_Choice2,俺も惚れ惚れしてたところだ…
msg_385_Choice3,いや、何でもねぇ…
msg_386,"[color(yellow)][var(msg_var_0)][color(white)]
多くの人間が私の声に酔いしれるという訳ですね…
なんと素晴らしき事でしょう！
くっくっくっくっ…
[wait][clear][end]"
msg_387,"[color(yellow)][var(msg_var_0)][color(white)]
貴方にも解かって頂けましたか！
いやいや、貴方とは気が合いそうです…
[wait][clear][end]"
msg_388,[end]
msg_389,"[color(yellow)][var(msg_var_0)][color(white)]
ああっ、何でもない事はないだろうが！
[wait][clear][end]"
msg_390,"[color(yellow)][var(msg_var_0)][color(white)]
先程から貴方の仲間内だけでお話をしていますが
私も混ぜて頂きたいものですねぇ…
[wait][clear][end]"
msg_391,"一体私には、どの様なお酒が合うのですか？
[end_choice][clear][end]"
msg_391_Choice1,ソルティドッグ…塩っぺぇ奴って意味だ
msg_391_Choice2,皮肉屋のてめぇにゃスティンガーが似合うな
msg_391_Choice3,てめぇに酒呑む資格はねぇな
msg_392,"[color(yellow)][var(msg_var_0)][color(white)]
皮肉のお積もりですか？
これは、また幼稚な皮肉ですねぇ…
くっくっくっくっ…
[wait][clear][end]"
msg_393,"[color(yellow)][var(msg_var_0)][color(white)]
塩っぱいだとぉ！
愚弄するなっ！
[wait][clear][end]"
msg_394,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ…
お顔に似合わずなかなか洒落た事を言いますねぇ…
[wait][clear][end]"
msg_395,"[color(yellow)][var(msg_var_0)][color(white)]
上手く皮肉った積もりか…
下らぬわっ！
[wait][clear][end]"
msg_396,"[color(yellow)][var(msg_var_0)][color(white)]
ならば私も…
貴様に生きている資格はないっ！
[wait][clear][end]"
msg_397,"[color(yellow)][var(msg_var_0)][color(white)]
…貴方、そう長髪の貴方ですよ…
今、「下等生物だと、この野郎ぉ…」
と思いましたね…
[wait][clear][end]"
msg_398,"どうです、良い読みでしょう！
[end_choice][clear][end]"
msg_398_Choice1,そ、その通りだ…
msg_398_Choice2,俺は、そんな事思っちゃいねぇ！
msg_399,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ…
適当に言ったのですが
案外当たるものですねぇ…
[wait][clear][end]"
msg_400,"[color(yellow)][var(msg_var_0)][color(white)]
やはり下等生物なのですね…
くっくっくっくっ…
[wait][clear][end]"
msg_401,"[color(yellow)][var(msg_var_0)][color(white)]
い、いや、そんなにお怒りになるとは…
[wait][clear][end]"
msg_402,"[color(yellow)][var(msg_var_0)][color(white)]
さて、胡麻粒脳の人間にお聞きしたい。
人間は、自分の見えぬ世界で神と悪魔が
戦争をしているというイメージを持っています。
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
それは、ある意味間違いでもあり
正解でもあるのです。
[wait][clear][end]"
msg_403,"貴方は、この言葉の意味が解かりますか？
[end_choice][clear][end]"
msg_403_Choice1,本来、神と悪魔は同一という事だな…
msg_403_Choice2,戦っているのは人間の心の中という事だな…
msg_403_Choice3,俺には理解できない…
msg_404,"[color(yellow)][var(msg_var_0)][color(white)]
ほぉ、なかなか鋭い…
少々違う様ですが、なかなか良い所を
ついてますよ。
[wait][clear][end]"
msg_405,"[color(yellow)][var(msg_var_0)][color(white)]
貴方は、私共と神が同一であると…
ならば私を崇めたらどうです？
くっくっくっくっ…
[wait][clear][end]"
msg_406,"[color(yellow)][var(msg_var_0)][color(white)]
そうそう、何時も貴方の耳元で天使と悪魔が…
そうして貴方は何時も誘惑に負けるのです。
くっくっくっくっ…
[wait][clear][end]"
msg_407,"[color(yellow)][var(msg_var_0)][color(white)]
貴様等の心如き狭い場所で戦争などできるかっ！
[wait][clear][end]"
msg_408,"[color(yellow)][var(msg_var_0)][color(white)]
やはり、胡麻粒…
くっくっくっくっ…
[wait][clear][end]"
msg_409,"[color(yellow)][var(msg_var_0)][color(white)]
それすら理解できぬ者が
偉そうな事をぬかすなっ！
[wait][clear][end]"
msg_410,"[color(yellow)][var(msg_var_0)][color(white)]
いやいや、人気者は辛いですね…
[wait][clear][end]"
msg_411,"他には、どの様な事をご存知なのです？
[end_choice][clear][end]"
msg_411_Choice1,[var(msg_var_0)]という名だな！
msg_411_Choice2,貴様の女関係を全部だ！
msg_411_Choice3,貴様の事など知らん！
msg_412,"[color(yellow)][var(msg_var_0)][color(white)]
その通りです、なかなか良い名でしょう！
貴方に差し上げましょうか… 冗談ですよ！
くっくっくっくっ…
[wait][clear][end]"
msg_413,"[color(yellow)][var(msg_var_0)][color(white)]
それしきの事、知っていて当然だっ！
[wait][clear][end]"
msg_414,"[color(yellow)][var(msg_var_0)][color(white)]
これは、凄い！
ざっと見積もっても十万はいますよ！
くっくっくっくっ…
[wait][clear][end]"
msg_415,"[color(yellow)][var(msg_var_0)][color(white)]
では、自己紹介をしなくては…
私の名は[var(msg_var_0)]…
以後お見知りおきを…
[wait][clear][end]"
msg_416,"[color(yellow)][var(msg_var_0)][color(white)]
なにぃ！
私の事を知らんだとぉ！
[wait][clear][end]"
msg_417,"どうです？ 聞きたいですか、怖い話を…
[end_choice][clear][end]"
msg_417_Choice1,Ｙｅｓ！聞きたいですわ！
msg_417_Choice2,Ｎｏ！聞きたくないですわ！
msg_418,"[color(yellow)][var(msg_var_0)][color(white)]
やはり、辞めておきましょう…
ここで漏らされても困りますからねぇ…
くっくっくっくっ…
[wait][clear][end]"
msg_419,"[color(yellow)][var(msg_var_0)][color(white)]
それでは、お話しましょう…
いや、お話するまでもないでしょうか…
貴方達の恐るべき未来をっ！
[wait][clear][end]"
msg_420,"[color(yellow)][var(msg_var_0)][color(white)]
解かっています、本当は聞きたいのでしょう…
しかし、つい聞きたくないと言ってしまう。
不思議ですねぇ、人間は…
[wait][clear][end]"
msg_421,"[color(yellow)][var(msg_var_0)][color(white)]
私の申し出を断るとは…
貴様、何様の積もりだっ！
[wait][clear][end]"
msg_422,"どうです？ お相手しましょうか？
[end_choice][clear][end]"
msg_422_Choice1,Ｎｏ！遠慮いたしますわ…
msg_422_Choice2,私で宜しければ…
msg_423,"[color(yellow)][var(msg_var_0)][color(white)]
じょ、冗談ですよ…
まさか本気にされるとは…
[wait][clear][end]"
msg_424,"何故そんなに私を見つめるのですか？
[end_choice][clear][end]"
msg_424_Choice1,好きだから
msg_424_Choice2,気に入らないから
msg_424_Choice3,特に意味はない
msg_425,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
これはこれは…
身に余る光栄ですよ！
[wait][clear][end]"
msg_426,"[color(yellow)][var(msg_var_0)][color(white)]
わ、私に、その様な趣味は…
[wait][clear][end]"
msg_427,"[color(yellow)][var(msg_var_0)][color(white)]
まさか、そこまで言うとは…
貴方、なかなか度胸がありますね…
[wait][clear][end]"
msg_428,"[color(yellow)][var(msg_var_0)][color(white)]
よくもぬけぬけと！
[wait][clear][end]"
msg_429,"[color(yellow)][var(msg_var_0)][color(white)]
正直に言っても良いのですよ
私に恋したと…
くっくっくっくっ…
[wait][clear][end]"
msg_430,"[color(yellow)][var(msg_var_0)][color(white)]
どうやら貴様の特技は
人を不快にさせる事の様だな！
[wait][clear][end]"
msg_431,"[color(yellow)][var(msg_var_0)][color(white)]
恐らく、貴方は、その女性に気に入られたい
一心で、頑張ってらっしゃるのでしょうが…
その女性が本当は、どうお思いかご存知ですか？
[wait][clear][end]"
msg_432,"ご存知無いのでしたら、私の口から…
[end_choice][clear][end]"
msg_432_Choice1,そんな事は関係ない…
msg_432_Choice2,や、止めろ、それ以上言うな！
msg_432_Choice3,何も言わず睨み付ける
msg_433,"[color(yellow)][var(msg_var_0)][color(white)]
何を格好付けているのです？
虫酸が走るわっ！
[wait][clear][end]"
msg_434,"[color(yellow)][var(msg_var_0)][color(white)]
何をうろたえているのです？
結構、無様ですよ…
くっくっくっくっ…
[wait][clear][end]"
msg_435,"[color(yellow)][var(msg_var_0)][color(white)]
ところで貴方…
ここで一つ心理テストでもいかがです？
なぁに、私の質問に答えれば良いだけですよ…
[wait][clear][end]"
msg_436,"貴方は動物です。 一体何ですか？
[end_choice][clear][end]"
msg_436_Choice1,犬
msg_436_Choice2,猫
msg_436_Choice3,ナマケモノ
msg_436_Choice4,人間
msg_437,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
犬畜生などとは、実に貴方らしい…
[wait][clear][end]"
msg_438,"[color(yellow)][var(msg_var_0)][color(white)]
…強いものに尾を振る、あの態度！
犬は、私の忌み嫌う動物の一つなのです！
[wait][clear][end]"
msg_439,"[color(yellow)][var(msg_var_0)][color(white)]
良い答えですね…
決して人に迎合しない自信家…
私は、そういう生き方が好きなのですよ。
[wait][clear][end]"
msg_440,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
気ままで自分勝手…
貴方、嫌われ者なのではありませんか？
[wait][clear][end]"
msg_441,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
これほどまでに自分を把握している方も珍しい！
[wait][clear][end]"
msg_442,"[color(yellow)][var(msg_var_0)][color(white)]
…その様に謙虚に答えれば私が喜ぶとでも？
実に腹立たしい！
[wait][clear][end]"
msg_443,"[color(yellow)][var(msg_var_0)][color(white)]
くっくっくっくっ…
そうでした…
人間も犬猫同様、下等な動物達の一員でしたね…
[wait][clear][end]"
