﻿msg_0,[end]
msg_221,"[color(yellow)][var(msg_var_0)][color(white)]
ほんと～は、そんなこと思ってないですぅ！
ウソつきですぅ！
[wait][clear][end]"
msg_222,"[color(yellow)][var(msg_var_0)][color(white)]
ウソついても、ダメですぅ！
[wait][clear][end]"
msg_223,"[color(yellow)][var(msg_var_0)][color(white)]
と、ともだちじゃないんですかぁ？
[wait][clear][end]"
msg_224,[end]
msg_225,[end]
msg_226,[end]
msg_227,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
[var(msg_var_0)]、たのみごと
されちゃいましたぁ！
[wait][clear][end]"
msg_228,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
おかし、かってくれますかぁ？
[wait][clear][end]"
msg_229,"[color(yellow)][var(msg_var_0)][color(white)]
カッコわるいですぅ！
[wait][clear][end]"
msg_230,"[color(yellow)][var(msg_var_0)][color(white)]
ぜ～ったい、ダメですぅ！
[wait][clear][end]"
msg_231,"[color(yellow)][var(msg_var_0)][color(white)]
そ、そんなに[var(msg_var_0)]のこと
こわがらないでください…
[var(msg_var_0)]、ないちゃいますぅ…
[wait][clear][end]"
msg_232,"[color(yellow)][var(msg_var_0)][color(white)]
あのね、つぎはね、[var(msg_var_0)]が
「いんたぶー」しますぅ！
おねえちゃんのこと、聞きたいですぅ！
[wait][clear][end]"
msg_233,"なにを教えてくれますかぁ？
[end_choice][clear][end]"
msg_233_Choice1,お姉ちゃん、天野舞耶って名前なんだ！
msg_233_Choice2,歳は２３よ！
msg_233_Choice3,好きなタイプは…
msg_234,"[color(yellow)][var(msg_var_0)][color(white)]
ぜ～ったい、ウソですぅ！
そんなヘンなお名前、あるわけないですぅ！
[wait][clear][end]"
msg_235,"[color(yellow)][var(msg_var_0)][color(white)]
しゅみ、かわってますぅ。
[wait][clear][end]"
msg_236,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
それ、[var(msg_var_0)]のことですかぁ…？
そ～ゆぅシュミ、ないですぅ…
[wait][clear][end]"
msg_237,"[color(yellow)][var(msg_var_0)][color(white)]
いっつもい～っつも、まけるですぅ…
「にんげんごっこ」してても
いっつも「にんげんやく」ですぅ…
[wait][clear][end]"
msg_238,"どうやったら、かてますかぁ？
[end_choice][clear][end]"
msg_238_Choice1,確率を計算しろ
msg_238_Choice2,相手の心を読め
msg_238_Choice3,後出ししろ
msg_239,"[color(yellow)][var(msg_var_0)][color(white)]
じゃぁ、おにいちゃんの心を読んでみますぅ！
………………………………「うどん」
？？ おくがふかいですね…
[wait][clear][end]"
msg_240,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
いいこと聞いちゃいましたぁ！
グー出されたら、後からチョキですねっ？
[wait][clear][end]"
msg_241,"[color(yellow)][var(msg_var_0)][color(white)]
あっ…でも、ご本で読みましたぁ。
ちっちゃい「つづら」に
お金、入ってるんですよね！
[wait][clear][end]"
msg_242,"どっちのおねえちゃんが、ちっちゃいですかぁ？
[end_choice][clear][end]"
msg_242_Choice1,私の方が背が小さいよ
msg_242_Choice2,私の方が気が小さいよ
msg_242_Choice3,私の方が胸が小さいよ
msg_243,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]のほうが、
も～っとちっちゃいですぅ！
[wait][clear][end]"
msg_244,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
ちっちゃい「つづら」は、おねえちゃんですぅ！
お金、くださいなっ！
[wait][clear][end]"
msg_245,"[color(yellow)][var(msg_var_0)][color(white)]
し、しんじられません…
[wait][clear][end]"
msg_246,"[color(yellow)][var(msg_var_0)][color(white)]
オムネ、ちっちゃくないですよ？
………あっ！
もしかして、にせオムネですかぁ？
[wait][clear][end]"
msg_247,"[color(yellow)][var(msg_var_0)][color(white)]
むぅー！
そんなオムネじゃ、お金入ってないですぅ！
[wait][clear][end]"
msg_248,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]が、きのうならった
まじゅつで、なおしてあげますぅ！
[wait][clear][end]"
msg_249,"え～っと、じゅもんはぁ…
[end_choice][clear][end]"
msg_249_Choice1,も、もう治ったから！
msg_249_Choice2,病気じゃないの！
msg_249_Choice3,じゃあ、早く治してくれない？
msg_250,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
よかったですぅ～！
[wait][clear][end]"
msg_251,"[color(yellow)][var(msg_var_0)][color(white)]
わがまま言わないでください！
[wait][clear][end]"
msg_252,"なんの、おはなししますかぁ？
[end_choice][clear][end]"
msg_252_Choice1,お名前は？
msg_252_Choice2,歳はいくつかなぁ？
msg_252_Choice3,好きなタイプ
msg_253,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
「[var(msg_var_0)]」ですぅ！
コンゴトモヨロシクですぅ！
[wait][clear][end]"
msg_254,"[color(yellow)][var(msg_var_0)][color(white)]
むぅー！
それだけですかぁ？
[wait][clear][end]"
msg_255,"[color(yellow)][var(msg_var_0)][color(white)]
こぉ見えて、もぅ子どもじゃないんですぅ。
[wait][clear][end]"
msg_256,"[color(yellow)][var(msg_var_0)][color(white)]
あんちゃん…
しらばっくれても、むだだぜ！
ネタはあがってるんだぁ～！
[wait][clear][end]"
msg_257,"さあ、おとなしく、はくじょーしろぉ！
[end_choice][clear][end]"
msg_257_Choice1,ごめんなさい、私がやりました…
msg_257_Choice2,俺はやってない！
msg_257_Choice3,付き合ってられないな…
msg_258,"[color(yellow)][var(msg_var_0)][color(white)]
むぅー！
はくじょーが、早いですぅ！
かつどん食べさせるシーンが、まだですぅ！
[wait][clear][end]"
msg_259,"[color(yellow)][var(msg_var_0)][color(white)]
んん～？
ほんとかなぁ？
[wait][clear][end]"
msg_260,"[color(yellow)][var(msg_var_0)][color(white)]
おにいちゃんばっかり、ズルイですぅ！
[wait][clear][end]"
msg_261,"[color(yellow)][var(msg_var_0)][color(white)]
でも、[var(msg_var_0)]には、
スキな男の子がいるんですぅ。
[wait][clear][end]"
msg_262,"だから、おにいちゃんとは、けっこんできません…
[end_choice][clear][end]"
msg_262_Choice1,それは残念な…
msg_262_Choice2,仲良くな
msg_263,"どんなおはなしが、とくいですかぁ？
[end_choice][clear][end]"
msg_263_Choice1,難しい話
msg_263_Choice2,怖い話
msg_263_Choice3,笑える話
msg_264,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
聞きたいですぅ！
[wait][clear][end]"
msg_265,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、もう、
おねえちゃん、いらないですぅ…
おにいちゃんが、ほしいですぅ…
[wait][clear][end]"
msg_266,"おにいちゃんに、なってください～！
[end_choice][clear][end]"
msg_266_Choice1,ああ、喜んで…
msg_266_Choice2,[tatsuya]、ああ言ってるぞ？
msg_267,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
[var(msg_var_0)]、うれしいですぅ！
今日は、パーティーですぅ！
[wait][clear][end]"
msg_268,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
思いだしましたぁ…
きょーだいは、けっこんできないんですぅ…
[wait][clear][end]"
msg_269,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
[var(msg_var_0)]、どっちの
おにいちゃんでも、うれしいですぅ！
[wait][clear][end]"
msg_270,"[color(yellow)][var(msg_var_0)][color(white)]
むぅー！
[var(msg_var_0)]の、おにいちゃんになるの
そんなに、イヤですかぁっ？
[wait][clear][end]"
msg_271,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
こんなおっきな、おとうと、イヤですぅ…
[wait][clear][end]"
msg_272,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]ね、スキな子いるんですぅ。
でね、でね、「あいしょう」
うらなってほしいんですぅ。
[wait][clear][end]"
msg_273,"カレと、らぶらぶに、なれますかぁ？
[end_choice][clear][end]"
msg_273_Choice1,大丈夫！きっとなれるよ！
msg_273_Choice2,ちょぉっと無理かな…
msg_273_Choice3,そんな事、私に聞かないで欲しいわ！
msg_274,"どして、けっこんしないんですかぁ？
[end_choice][clear][end]"
msg_274_Choice1,私くらいになると釣り合う男がねぇ…
msg_274_Choice2,じ、自主的にね…
msg_274_Choice3,そ、それは聞かないでくれないかな…
msg_275,"[color(yellow)][var(msg_var_0)][color(white)]
ふぅ～ん！
はやく、パパみたいな、かっこいい男の人、
見つかるといいですねっ！
[wait][clear][end]"
msg_276,"[color(yellow)][var(msg_var_0)][color(white)]
どして、したくないんですかぁ？
おねえちゃん、ヘンですぅ！
[wait][clear][end]"
msg_277,"[color(yellow)][var(msg_var_0)][color(white)]
ちゃんと、答えてください！
[wait][clear][end]"
msg_278,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]ね、と～っても
おどり、じょうずなんですぅ！
いっつも、パパにほめられますぅ！
[wait][clear][end]"
msg_279,"[var(msg_var_0)]のおどり、見たいですかぁ？
[end_choice][clear][end]"
msg_279_Choice1,へぇ、見てみたいね
msg_279_Choice2,興味ないんだよねぇ…
msg_280,"[color(yellow)][var(msg_var_0)][color(white)]
じゃぁ、おうちで、れんしゅうしてきますぅ！
[wait][clear][end]"
msg_281,"[color(yellow)][var(msg_var_0)][color(white)]
あ、で、でも…
おねえちゃんより、じょうずにおどったら
きっと、ころされちゃいますぅ…
[wait][clear][end]"
msg_282,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
ほんとは、さいきん、れんしゅうしてないから
じしん、なかったですぅ！
[wait][clear][end]"
msg_283,"[color(yellow)][var(msg_var_0)][color(white)]
あっ、わかりましたぁ！
[var(msg_var_0)]の
おねえちゃんのこえですぅ！
[wait][clear][end]"
msg_284,"おねえちゃんのこと、知ってるんですかぁ？
[end_choice][clear][end]"
msg_284_Choice1,あぁ、よぉく知ってるぜぇ…
msg_284_Choice2,あぁ？知らねぇな…
msg_284_Choice3,てめぇの声だぜぇ、こりゃあ…
msg_285,"[color(yellow)][var(msg_var_0)][color(white)]
じゃ、じゃぁ、きっと、
おじちゃんも、こわいひとですぅ…
[wait][clear][end]"
msg_286,"[color(yellow)][var(msg_var_0)][color(white)]
ええええ～！！
ほんとですかぁ？
[var(msg_var_0)]、びっくりですぅ！
[wait][clear][end]"
msg_287,"おねえちゃんは、いつのみますかぁ？
[end_choice][clear][end]"
msg_287_Choice1,嫌な事があった時かな…
msg_287_Choice2,そりゃあ、男ぉゲットするときでしょ！
msg_287_Choice3,そりゃあ、毎日よ！毎日！
msg_288,"[color(yellow)][var(msg_var_0)][color(white)]
まいにち、あばれてるんですかぁ…？
[wait][clear][end]"
msg_289,"どしたら、早く大人になれますかぁ？
[end_choice][clear][end]"
msg_289_Choice1,時間を進めれば、なれんじゃねぇか？
msg_289_Choice2,牛乳でも飲みゃ、なれんじゃねぇか？
msg_289_Choice3,大人になんざ、なるもんじゃねぇぜ…
msg_290,"[color(yellow)][var(msg_var_0)][color(white)]
ほんとですかぁ？
じゃぁ、じゃぁ、トナリのオババに
まじゅつ、おそわってきますぅ！
[wait][clear][end]"
msg_291,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
ぎゅ～にゅ、おなかゴロゴロ言いますぅ…
[wait][clear][end]"
msg_292,"あれぇ？ 「びーる」ないんですかぁ？
[end_choice][clear][end]"
msg_292_Choice1,待ってて、用意してあげる！
msg_292_Choice2,他ので我慢して！
msg_292_Choice3,子供のくせに！
msg_293,"[color(yellow)][var(msg_var_0)][color(white)]
ほかにも、あわあわってなってる
おさけ、あるんですかぁ？
[wait][clear][end]"
msg_294,"今でも、ママのゆめ、見ますかぁ？
[end_choice][clear][end]"
msg_294_Choice1,あぁ、たまにはな…
msg_294_Choice2,お袋の事なんざ、覚えちゃいねぇな…
msg_294_Choice3,てめぇと同じにすんな、ガキが！
msg_295,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
おにいちゃん、わすれっぽいんですね！
[wait][clear][end]"
msg_296,"なにが、ひつようですかぁ？
[end_choice][clear][end]"
msg_296_Choice1,知識だ！
msg_296_Choice2,経験だな
msg_296_Choice3,色気だろうな。
msg_297,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
まじゅつのテストが１８点だったの、
どして知ってるんですかぁ…？
[wait][clear][end]"
msg_298,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
ちゃぁんと、ぎゅ～にゅ、
のんでるのになぁ…
[wait][clear][end]"
msg_299,"も～っと、いろいろ聞いてください。
[end_choice][clear][end]"
msg_299_Choice1,日本の行く末について
msg_299_Choice2,人間と悪魔の違いについて
msg_299_Choice3,[var(msg_var_0)]について
msg_300,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
あくまのほうが、えらいんですぅ！
[wait][clear][end]"
msg_301,"[color(yellow)][var(msg_var_0)][color(white)]
ど、どうちがうのかなぁ…
[wait][clear][end]"
msg_302,"でも、そ～ゆぅしゅみ、ないんですぅ…
[end_choice][clear][end]"
msg_302_Choice1,俺も無い
msg_302_Choice2,それは残念だな…
msg_302_Choice3,勘違いするな！
msg_303,"[color(yellow)][var(msg_var_0)][color(white)]
あれぇ？？ ちがうんですかぁ？
あいのむちって、なんなのかなぁ？
[wait][clear][end]"
msg_304,"どして、ほめてくれるんですかぁ？
[end_choice][clear][end]"
msg_304_Choice1,何を勘違いしているんだ？
msg_304_Choice2,何とかな子ほど可愛いというからな…
msg_304_Choice3,やれやれ、皮肉も通じないとは…
msg_305,"[color(yellow)][var(msg_var_0)][color(white)]
えっ？ ちがうんですかぁ？
よのなか、わかんないことだらけですぅ。
[wait][clear][end]"
msg_306,"おねえちゃん、じょゆうさんですかぁ？
[end_choice][clear][end]"
msg_306_Choice1,Ｙｅｓ！その通りですわ！
msg_306_Choice2,Ｎｏ！Ｍｏｄｅｌですわ！
msg_306_Choice3,さぁ、秘密ですわ…
msg_307,"どして人間は、はたらくんですかぁ？
[end_choice][clear][end]"
msg_307_Choice1,生きていく為に、お金は不可欠だからですわ
msg_307_Choice2,仕事が生きがいだからですわ。
msg_307_Choice3,貴方には少々難しいかしら…
msg_308,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
[var(msg_var_0)]、あくまでよかったですぅ！
[wait][clear][end]"
msg_309,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、あくまですけど、
おばけは、こわいんですぅ。
でも、こわいおはなしは、スキなんですぅ。
[wait][clear][end]"
msg_310,"おばけ、こわくないんですかぁ？
[end_choice][clear][end]"
msg_310_Choice1,怖いですわ！
msg_310_Choice2,怖くはありませんわ！
msg_310_Choice3,悪魔とどう違うんですの？
msg_311,"[color(yellow)][var(msg_var_0)][color(white)]
こわいけど、スキなんですかぁ？
[var(msg_var_0)]と、いっしょですね！
[wait][clear][end]"
msg_312,"[color(yellow)][var(msg_var_0)][color(white)]
ぜ～んぜん、ちがいますぅ！
おばけは、しんでるのに生きてるんですぅ！
こわいんだから、言わせないでください！
[wait][clear][end]"
msg_313,"男の人のこと、おしえてください。
[end_choice][clear][end]"
msg_313_Choice1,あんなのは獣よ、ケモノ！
msg_313_Choice2,アンタには、まだ早いんじゃない？
msg_313_Choice3,こっちが聞きたいくらいよ、ハァ…
msg_314,"[color(yellow)][var(msg_var_0)][color(white)]
そんなの、ウソですぅ！
人間と、どうぶつさんは、ちがいますぅ！
[wait][clear][end]"
msg_315,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
おねえちゃんにも、わからないんですね！
ちょっと、あんしんですぅ。
[wait][clear][end]"
msg_316,"[var(msg_var_0)]、どっかヘンですかぁ？
[end_choice][clear][end]"
msg_316_Choice1,いや…
msg_316_Choice2,変だな…
msg_316_Choice3,………………
msg_317,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
おにいちゃんのほうが、ヘンですぅ！
[wait][clear][end]"
msg_318,"[color(yellow)][var(msg_var_0)][color(white)]
そんな、見つめないでください…
てれちゃいますぅ…
[wait][clear][end]"
msg_319,"[var(msg_var_0)]も、まもってください…
[end_choice][clear][end]"
msg_319_Choice1,俺が守るのは、この人だけだ…
msg_319_Choice2,ああ…
msg_319_Choice3,この人を傷つける奴は倒す…
msg_320,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]と、おねえちゃんは
よく「にんげんごっこ」するんですよ。
[wait][clear][end]"
msg_321,"おにいちゃんたちも、しますかぁ？
[end_choice][clear][end]"
msg_321_Choice1,いや…
msg_321_Choice2,似たような遊びなら、たまにしたな。
msg_321_Choice3,俺としようか？
msg_322,"[color(yellow)][var(msg_var_0)][color(white)]
お、おにいちゃんも、こわいひとなんですね…
[wait][clear][end]"
msg_323,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
人間と「にんげんごっこ」なんて
と～っても、おもしろそうですぅ！
[wait][clear][end]"
msg_324,"おうえんって、ど～すればいいのかなぁ？
[end_choice][clear][end]"
msg_324_Choice1,言葉だけで良い…
msg_324_Choice2,アイテムをくれ…
msg_324_Choice3,契約してくれ…
msg_325,"[color(yellow)][var(msg_var_0)][color(white)]
はぁ～い！
おにいちゃ～ん、がんばれぇ～～！！
………おうえん、できましたかぁ？
[wait][clear][end]"
msg_326,"[color(yellow)][var(msg_var_0)][color(white)]
で、でも、ずっとそばに
いること、できないんですぅ…
[wait][clear][end]"
msg_327,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
[var(msg_var_0)]、りようされてますぅ…
[wait][clear][end]"
msg_328,"[color(yellow)][var(msg_var_0)][color(white)]
あ～、そう言えば…
人間に、聞いてみたいこと
あるんですぅ。
[wait][clear][end]"
msg_329,"[var(msg_var_0)]、どしてあくまなんですかぁ？
[end_choice][clear][end]"
msg_329_Choice1,親が悪魔だから
msg_329_Choice2,悪い子だから
msg_329_Choice3,人間ではないから
msg_329_Choice4,悪魔ではない
msg_330,"[color(yellow)][var(msg_var_0)][color(white)]
んん～？
じゃぁ、パパとママは、どしてあくまなのかなぁ？
[wait][clear][end]"
msg_331,"[color(yellow)][var(msg_var_0)][color(white)]
むぅー！
それだけですかぁ？
[var(msg_var_0)]、ガッカリですぅ！
[wait][clear][end]"
msg_332,"[color(yellow)][var(msg_var_0)][color(white)]
あっ、そっかぁ～！
ど～も、ありがとですぅ！
[wait][clear][end]"
msg_333,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
[var(msg_var_0)]、こぉ見えても
り～っぱな、あくまですぅ！
[wait][clear][end]"
msg_334,"[color(yellow)][var(msg_var_0)][color(white)]
おはなしが、かわるんですけど
[var(msg_var_0)]、スキな子がいるんですぅ…
[wait][clear][end]"
msg_335,"どうすれば「あついきもち」を伝えられますかぁ？
[end_choice][clear][end]"
msg_335_Choice1,勇気を出して告白
msg_335_Choice2,おまじないをすれば
msg_335_Choice3,下駄箱に恋文
msg_335_Choice4,こっちが知りたい
msg_336,"[color(yellow)][var(msg_var_0)][color(white)]
そんなの、できっこないですぅ！
は、はずかしいですぅ！！
[wait][clear][end]"
msg_337,"[color(yellow)][var(msg_var_0)][color(white)]
もう、たっくさ～んやってますぅ。
あれぇ？ もう、伝わってるのかなぁ？
[wait][clear][end]"
msg_338,"[color(yellow)][var(msg_var_0)][color(white)]
そんなの、ウソですぅ！
たっくさ～ん、やったのに、
ぜ～んぜん、ききめないですぅ！
[wait][clear][end]"
msg_339,"[color(yellow)][var(msg_var_0)][color(white)]
げたばこって、どこにありますかぁ？
[wait][clear][end]"
msg_340,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
[var(msg_var_0)]、字がヘタなんですぅ…
おてがみ書いたら、きらわれちゃいますぅ…
[wait][clear][end]"
msg_341,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
ひょっとして、もてないんですかぁ？
いっしょに、がんばりましょ～♥
[wait][clear][end]"
msg_342,"[color(yellow)][var(msg_var_0)][color(white)]
おはなしが、かわるんですけど
[var(msg_var_0)]、いま「おまじない」に
こってるんですぅ。
[wait][clear][end]"
msg_343,"人間の「おまじない」おしえてください。
[end_choice][clear][end]"
msg_343_Choice1,手のひらに「人」と３回書いて飲む
msg_343_Choice2,消しゴムに好きな人の名前を書く
msg_343_Choice3,首にネギを巻く
msg_344,"[color(yellow)][var(msg_var_0)][color(white)]
人間をのんでも、ダメなんですかぁ？
[wait][clear][end]"
msg_345,"[color(yellow)][var(msg_var_0)][color(white)]
ひ、ひとをのむんですかぁ？
人間って、こわいですぅ…
[wait][clear][end]"
msg_346,"[color(yellow)][var(msg_var_0)][color(white)]
そしたら、らぶらぶですかぁ？
[var(msg_var_0)]、やってみますぅ！
[wait][clear][end]"
msg_347,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、じぶんのなまえ
書いてましたぁ…
こ、これ、どうなっちゃうんですか？
[wait][clear][end]"
msg_348,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
それ、おネツ下げるときですぅ！
おばあちゃまに、まかれたことありますぅ。
[wait][clear][end]"
msg_349,"[color(yellow)][var(msg_var_0)][color(white)]
むぅー！
そんなの、カッコわるいですぅ！
[wait][clear][end]"
msg_350,"[color(yellow)][var(msg_var_0)][color(white)]
あ～、そう言えば…
ご本で読んだんですけど
「うちゅうじん」が来るらしいですぅ。
[wait][clear][end]"
msg_351,"「うちゅうじん」って、だれですかぁ？
[end_choice][clear][end]"
msg_351_Choice1,地球以外の星の生物
msg_351_Choice2,空想上の生物
msg_351_Choice3,悪魔
msg_351_Choice4,親戚の叔父さん
msg_352,"[color(yellow)][var(msg_var_0)][color(white)]
とおいところに、すんでるんですかぁ？
じゃぁ、まだ来ないですよね。
[wait][clear][end]"
msg_353,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
お空から、おそって来るんですね…
み、みはってますぅ。
[wait][clear][end]"
msg_354,"[color(yellow)][var(msg_var_0)][color(white)]
ええ～！
ほんとは、いないんですかぁ？
あんしんしましたぁ～。
[wait][clear][end]"
msg_355,"[color(yellow)][var(msg_var_0)][color(white)]
ウソですぅ！
ほんとにいるって、ご本にあったですぅ！
[wait][clear][end]"
msg_356,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
[var(msg_var_0)]のことだったんですね！
おねえちゃんにも、教えてきますぅ！
[wait][clear][end]"
msg_357,"[color(yellow)][var(msg_var_0)][color(white)]
知ってるひとなんですか！？
ちょっと会ってみたいですぅ。
[wait][clear][end]"
msg_358,"[color(yellow)][var(msg_var_0)][color(white)]
そ、そのひと、わるい人ですぅ…
み～んな、食べられちゃうんですぅ…
[wait][clear][end]"
msg_359,"[color(yellow)][var(msg_var_0)][color(white)]
そう言えば、ご本で読んだんですけど
いちねんにいっかい、さんたくろーすっていう
おじさんが、おうちに来るらしいんですぅ。
[wait][clear][end]"
msg_360,"さんたくろーす、なんのために来るんですかぁ？
[end_choice][clear][end]"
msg_360_Choice1,子供達にプレゼントをあげる為
msg_360_Choice2,お菓子をもらう為
msg_360_Choice3,悪い子を捕まえる為
msg_361,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
[var(msg_var_0)]も、もらえますよね！
たのしみですぅ！
[wait][clear][end]"
msg_362,"[color(yellow)][var(msg_var_0)][color(white)]
ウソですぅ！
そんな「うまいはなし」が
あるわけないですぅ！
[wait][clear][end]"
msg_363,"[color(yellow)][var(msg_var_0)][color(white)]
おかし、スキなんですかぁ？
[var(msg_var_0)]と、いっしょですね。
[wait][clear][end]"
msg_364,"[color(yellow)][var(msg_var_0)][color(white)]
こ、来なくていいですぅ…
[wait][clear][end]"
msg_365,"[color(yellow)][var(msg_var_0)][color(white)]
ふみゅぅ…
[var(msg_var_0)]、わるい子だから
つかまっちゃいますぅ…
[wait][clear][end]"
msg_366,"[color(yellow)][var(msg_var_0)][color(white)]
むぅー！！
そ～ゆぅこと言ってると、ひっさつのパンチ
おみまいしちゃいますよっ！？
[wait][clear][end]"
msg_367,"え～と、なんてゆうパンチにしましょう？
[end_choice][clear][end]"
msg_367_Choice1,メガトンパンチ
msg_367_Choice2,必殺パンチ
msg_367_Choice3,ねこぱんち
msg_368,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
つよそ～ですぅ！
それにしますぅ！
[wait][clear][end]"
msg_369,"[color(yellow)][var(msg_var_0)][color(white)]
そ、それ、パパのパンチとおんなじですぅ…
ど、どして知ってるんですかぁ…
[wait][clear][end]"
msg_370,"[color(yellow)][var(msg_var_0)][color(white)]
そのまんまで、つまんないですぅ！
センスないんですねっ！
[wait][clear][end]"
msg_371,"[color(yellow)][var(msg_var_0)][color(white)]
それがいいですぅ！
と～ってもかわいいですぅ！
[wait][clear][end]"
msg_372,"[color(yellow)][var(msg_var_0)][color(white)]
そんな、よわそ～なパンチじゃダメですぅ！
も～っと、つよいパンチですぅ！
[wait][clear][end]"
msg_373,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、大スキですぅ！
[wait][clear][end]"
msg_374,"[color(yellow)][var(msg_var_0)][color(white)]
それ、たべものですぅ！
バカにしないでください！
[wait][clear][end]"
msg_375,"[color(yellow)][var(msg_var_0)][color(white)]
もう[var(msg_var_0)]、プンプンですぅ！
わるい子には、とぉ～っても
こわいオシオキ、しちゃいますぅ！
[wait][clear][end]"
msg_376,"どんなオシオキがいいですかぁ？
[end_choice][clear][end]"
msg_376_Choice1,おしりを叩く
msg_376_Choice2,押入れに閉じ込める
msg_376_Choice3,廊下に立つ
msg_377,"[color(yellow)][var(msg_var_0)][color(white)]
キャハハッ！
それがいいですぅ！
おしり、出してくださ～い！
[wait][clear][end]"
msg_378,"[color(yellow)][var(msg_var_0)][color(white)]
そ、そんなことしたら、いたいですぅ…
[wait][clear][end]"
msg_379,"[color(yellow)][var(msg_var_0)][color(white)]
く、くらくって、こわいですぅ…
[wait][clear][end]"
msg_380,"[color(yellow)][var(msg_var_0)][color(white)]
そんなの、ぜ～んぜん
おもしろくないですぅ！
[wait][clear][end]"
msg_381,"[color(yellow)][var(msg_var_0)][color(white)]
ゲーム、スキなんですかぁ？
[var(msg_var_0)]もですぅ。
[wait][clear][end]"
msg_382,"[color(yellow)][var(msg_var_0)][color(white)]
つ、つらいですぅ…
[wait][clear][end]"
msg_383,"[color(yellow)][var(msg_var_0)][color(white)]
ろうかって、なんですかぁ？
[wait][clear][end]"
msg_384,"[color(yellow)][var(msg_var_0)][color(white)]
むぅー！！
どして、[var(msg_var_0)]を
おこらせるんですかぁ？
[wait][clear][end]"
msg_385,"[var(msg_var_0)]のこと、きらいですかぁ？
[end_choice][clear][end]"
msg_385_Choice1,嫌い
msg_385_Choice2,嫌いではない
msg_385_Choice3,愛してるからこそ
msg_385_Choice4,どっちでもいい
msg_386,"[color(yellow)][var(msg_var_0)][color(white)]
ハッキリしないひと、きらいですぅ！
[wait][clear][end]"
msg_387,"[color(yellow)][var(msg_var_0)][color(white)]
あいしてると、イジメちゃうんですかぁ？
ん～ん～、わかる気がしますぅ。
[wait][clear][end]"
msg_388,"[color(yellow)][var(msg_var_0)][color(white)]
ウソですぅ！
[var(msg_var_0)]のこと、
子どもだと思って、ウソ言ってますぅ！
[wait][clear][end]"
msg_389,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]に、
きょうみないんですね…
さびしいですぅ…
[wait][clear][end]"
msg_390,"[color(yellow)][var(msg_var_0)][color(white)]
[var(msg_var_0)]、にんげんに
きょうみしんしんですぅ！
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
でも、いっしょにあそんでると、
パパにおこられちゃいますぅ…
[wait][clear][color(yellow)][var(msg_var_0)][color(white)]
またこんど、こっそりあそんでくださいね。
かわりに[color(green)][var(msg_var_4)][color(white)]のカード
[color(green)][var(msg_var_5)]まい[color(white)]、あげますぅ！
[wait][clear][end]"
