﻿msg_0,[end]
msg_197,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌ等ガ如キ 頼モシキ青年達ニ 出会エ
我ハ 神ニ 感謝セネバ ナルマイナ…
[wait][clear][end]"
msg_198,"[color(yellow)][var(msg_var_0)][color(white)]
行動セヌ者ニ 与エル助言ナド 無イ！
[wait][clear][end]"
msg_199,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌ等如キノ 戯言ニ 関心ナド 無イワ！
[wait][clear][end]"
msg_200,"[color(yellow)][var(msg_var_0)][color(white)]
聞カレテモ 困ルナ…
[wait][clear][end]"
msg_201,"[color(yellow)][var(msg_var_0)][color(white)]
我ハ 愚カナ 老獣…
ウヌ等ノ 役ニハ 立テヌ…
[wait][clear][end]"
msg_202,"[color(yellow)][var(msg_var_0)][color(white)]
我ニ 期待シナイデ欲シイ…
[wait][clear][end]"
msg_203,"[color(yellow)][var(msg_var_0)][color(white)]
皮肉モ 極メレバ 立派ナ文化ト成リ得ル
精進セヨ
[wait][clear][end]"
msg_204,"[color(yellow)][var(msg_var_0)][color(white)]
皮肉ハ 言ワレル内ガ 花ダナ…
[wait][clear][end]"
msg_205,"[color(yellow)][var(msg_var_0)][color(white)]
人間ヨ 面白イ事ヲ 言ウナ
我ハ 怒ラヌ モット 気ノ利イタ
皮肉ヲ 聞カセテミヨ
[wait][clear][end]"
msg_206,[end]
msg_207,[end]
msg_208,[end]
msg_209,"[color(yellow)][var(msg_var_0)][color(white)]
悪魔ニ 皮肉トハ…
末恐ロシキ 人間…
[wait][clear][end]"
msg_210,"[color(yellow)][var(msg_var_0)][color(white)]
何トイウ事…
マサカ 人間ニ 皮肉ラレヨウトハ…
[wait][clear][end]"
msg_211,[end]
msg_212,[end]
msg_213,[end]
msg_214,"[color(yellow)][var(msg_var_0)][color(white)]
女性ハ 子ヲ産ミ 育テル事ガ生業ダト
思ッテオッタガ…
我ノ 考エ 古カッタノカ…
[wait][clear][end]"
msg_215,"[color(yellow)][var(msg_var_0)][color(white)]
遠キ昔 古代ギリシャノ都ノ女性モ
同ジ事ヲ 言ッテイタナ…
何時ノ世モ 変ワラヌモノダ…
[wait][clear][end]"
msg_216,[end]
msg_217,[end]
msg_218,[end]
msg_219,"[color(yellow)][var(msg_var_0)][color(white)]
男女ハ 互イヲ補イ合イテ 一ツト成スモノ
イガミ合イ ソノ義 忘ルルナド 言語道断！
[wait][clear][end]"
msg_220,"[color(yellow)][var(msg_var_0)][color(white)]
コノ 愚カ者ガ！
男トイウ 範疇デ 全テヲ括リ 批評スル
ウヌ等 女性ガ 嫌ウ 性的差別ト 同様ダ！
[wait][clear][end]"
msg_221,"[color(yellow)][var(msg_var_0)][color(white)]
我モ 男…
耳ガ 痛イナ…
[wait][clear][end]"
msg_222,"[color(yellow)][var(msg_var_0)][color(white)]
ワ 我ハ タダ…
[wait][clear][end]"
msg_223,"[color(yellow)][var(msg_var_0)][color(white)]
何時マデモ 枯レル事無キ泉…
思イ出トハ ソノ様ナ モノデアロウナ…
[wait][clear][end]"
msg_224,"[color(yellow)][var(msg_var_0)][color(white)]
コノ世デ 唯一 永久ニ 美シキモノ…
ソレハ 恐ラク 思イ出ヲ オイテ
他ニハ 無イノデ アロウ…
[wait][clear][end]"
msg_225,"[color(yellow)][var(msg_var_0)][color(white)]
思イ出ノ中ノ 幼キ日々…
決シテ 色アセル事ハ 無イ…
[wait][clear][end]"
msg_226,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_227,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_228,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_229,[end]
msg_230,[end]
msg_231,[end]
msg_232,"[color(yellow)][var(msg_var_0)][color(white)]
我ヲ 誘惑シヨウトデモ 言ウノカ…
珍シイ 人間ダナ
[wait][clear][end]"
msg_233,"[color(yellow)][var(msg_var_0)][color(white)]
マサカ 本気デハ ナカロウ…
何ガ 目的ナノダ？
[wait][clear][end]"
msg_234,"[color(yellow)][var(msg_var_0)][color(white)]
ナカナカ 興味深イ 行動ダナ
[wait][clear][end]"
msg_235,"[color(yellow)][var(msg_var_0)][color(white)]
冗談ト 解ッテイテモ
嬉シイモノダ
[wait][clear][end]"
msg_236,"[color(yellow)][var(msg_var_0)][color(white)]
ウラ若キ 女性ハ 見テイルダケデ
心ガ 和ムワ…
[wait][clear][end]"
msg_237,"[color(yellow)][var(msg_var_0)][color(white)]
エエイ！
人間ノ メス如キニ 興味ハ 無イワ！
[wait][clear][end]"
msg_238,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_239,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_240,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_241,"[color(yellow)][var(msg_var_0)][color(white)]
ドウヤラ 近頃ハ 女性ノ方ガ
積極的ナ様ダナ
[wait][clear][end]"
msg_242,"[color(yellow)][var(msg_var_0)][color(white)]
コノ様ナ場デサエ 好配ヲ得ル努力ヲ
惜シマヌハ 良キ子孫ヲ残ス為カ？
人間ノ種ノ保存本能ハ 余程強イノデアロウ
[wait][clear][end]"
msg_243,"[color(yellow)][var(msg_var_0)][color(white)]
生涯連レ添ウ 相手ヲ選ブナラバ
慎重ヲ 期ス事ダナ
[wait][clear][end]"
msg_244,[end]
msg_245,[end]
msg_246,[end]
msg_247,"[color(yellow)][var(msg_var_0)][color(white)]
神聖ナル 戦イヲ 愚弄スルカ！
好配ヲ 得ル前ニ 食イ殺シテクレルゾ！
[wait][clear][end]"
msg_248,"[color(yellow)][var(msg_var_0)][color(white)]
コノ我ヲ 前ニ ソノ様ナ駄弁…
侮辱モ 甚ダシイワッ！
[wait][clear][end]"
msg_249,"[color(yellow)][var(msg_var_0)][color(white)]
モシ 意中ノ相手ガ 居ルノナラバ
オ喋リハ ソノ程度ニ シテオケ…
サモナクバ 永久ニ 結バレヌ事トナルゾ！
[wait][clear][end]"
msg_250,"[color(yellow)][var(msg_var_0)][color(white)]
女性ガ 男性ヲ 品定メ スルナド…
恐ロシイ世ニ ナッタモノダ…
[wait][clear][end]"
msg_251,"[color(yellow)][var(msg_var_0)][color(white)]
我モ 陰デ 何ヲ言ワレテイル事カ…
[wait][clear][end]"
msg_252,"[color(yellow)][var(msg_var_0)][color(white)]
人間ノ酒カ…
確カニ 魅力的ナ誘イデアルナ…
[wait][clear][end]"
msg_253,"[color(yellow)][var(msg_var_0)][color(white)]
マサカ コノ場デ 酒宴トハナ…
イヤハヤ 大シタ人間ダ！
[wait][clear][end]"
msg_254,"[color(yellow)][var(msg_var_0)][color(white)]
コノ老イボレ コレ程嬉シイ誘イハナイ…
礼ヲ言ウゾ…
[wait][clear][end]"
msg_255,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_256,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_257,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_258,"[color(yellow)][var(msg_var_0)][color(white)]
他人ヨリ 叱責サレル事
久シク無カッタ…
久々ノ感覚デアッタゾ
[wait][clear][end]"
msg_259,"[color(yellow)][var(msg_var_0)][color(white)]
心ト人格ヲ 育ムニ於イテ 最モ重要ナ事
其レハ 他人ノ 意見ニ 耳ヲ 傾ケル事ダ
[wait][clear][end]"
msg_260,"[color(yellow)][var(msg_var_0)][color(white)]
「歯ニ衣着セヌ」トハ 正ニ ウヌ等ノ事
実ニ 痛快デアル！
[wait][clear][end]"
msg_261,[end]
msg_262,[end]
msg_263,[end]
msg_264,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌノ如キ若僧ニ 説教サレル筋合イハナイ！
[wait][clear][end]"
msg_265,"[color(yellow)][var(msg_var_0)][color(white)]
悪魔ニ 説教トハ…
恐ロシキ 人間…
[wait][clear][end]"
msg_266,"[color(yellow)][var(msg_var_0)][color(white)]
ウグッ…
ソ ソレハ モットモ…
[wait][clear][end]"
msg_267,"[color(yellow)][var(msg_var_0)][color(white)]
不快ニ 感ズル筈ノ 恐怖感ヲ 自ラ 煽ル…
人間ノ 文化トハ 不思議ナモノヨ…
[wait][clear][end]"
msg_268,"[color(yellow)][var(msg_var_0)][color(white)]
恐ロシキ話 真ノ恐怖ハ 百話ノ後ニ訪レル…
楽シミデアルナ…
[wait][clear][end]"
msg_269,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌノ語リ口 天晴ナモノ
我モ 興味ヲ ソソラレタ
[wait][clear][end]"
msg_270,[end]
msg_271,[end]
msg_272,[end]
msg_273,"[color(yellow)][var(msg_var_0)][color(white)]
我ハ ソノ様ナ話 苦手ダ…
[wait][clear][end]"
msg_274,[end]
msg_275,[end]
msg_276,[end]
msg_277,"[color(yellow)][var(msg_var_0)][color(white)]
ナント 勇マシキ人間！
敵ナガラ 天晴 デアルナ
[wait][clear][end]"
msg_278,[end]
msg_279,[end]
msg_280,[end]
msg_281,"[color(yellow)][var(msg_var_0)][color(white)]
雄雄シク 散ッタ仲間ノ 冥福ヲ祈ル
敵トハ言エ ナカナカ見上ゲタ 人間！
[wait][clear][end]"
msg_282,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌノ仲間ハ 幸セダナ…
[wait][clear][end]"
msg_283,"[color(yellow)][var(msg_var_0)][color(white)]
ス 済マヌ事ヲ…
[wait][clear][end]"
msg_284,[end]
msg_285,[end]
msg_286,[end]
msg_287,[end]
msg_288,[end]
msg_289,[end]
msg_290,"[color(yellow)][var(msg_var_0)][color(white)]
憎マレ口ヲ キイテモ
心ノ中ハ 相手ヘノ愛デ満チテイル…
面白イモノダナ 人間ハ…
[wait][clear][end]"
msg_291,"[color(yellow)][var(msg_var_0)][color(white)]
相手ヲ 思エバ思ウ程 ソノ気持チハ
裏ヲ向イテシマウ…
ソコガ 人間ノ心理ノ 面白サダナ…
[wait][clear][end]"
msg_292,"[color(yellow)][var(msg_var_0)][color(white)]
敵デアッタトハ言エ 雄雄シク散ッタ戦士ニ
ナント言ウ 侮辱！
許セヌ…
[wait][clear][end]"
msg_293,[end]
msg_294,[end]
msg_295,[end]
msg_296,"[color(yellow)][var(msg_var_0)][color(white)]
我ガ力 漸ク理解シタ様ダナ！
[wait][clear][end]"
msg_297,"[color(yellow)][var(msg_var_0)][color(white)]
実ニ 気分ガ良イ！
[wait][clear][end]"
msg_298,"[color(yellow)][var(msg_var_0)][color(white)]
我モ 戦ワズニ済ムナラバ
ソノ方ガ 良イナ
[wait][clear][end]"
msg_299,"[color(yellow)][var(msg_var_0)][color(white)]
「エステ」ナル 美容ノ術ヲ受タナ…
美シキ者ヲ見ルハ 目ノ保養トナル
美シサニ 更ナル磨キヲカケヨ
[wait][clear][end]"
msg_300,"[color(yellow)][var(msg_var_0)][color(white)]
美シキ人間ヨ…
常ニ 美ヲ求メ 努力ヲ惜シマヌ者
精進セヨ…
[wait][clear][end]"
msg_301,"[color(yellow)][var(msg_var_0)][color(white)]
美ノ追求ハ 人間ノ文化ノ歴史ノ一部…
「エステ」ナル業ハ ソノ集大成デ アロウ
美シキ者ヲ 見ル事ガ出来 幸セデ アルナ…
[wait][clear][end]"
msg_302,"[color(yellow)][var(msg_var_0)][color(white)]
シカシ 得テシテ 就キタイ職ト 天職トハ
異ナルモノ…
[wait][clear][end]"
msg_303,"ウヌハ ソノ職 元ヨリ就キタイ職デ アッタカ？
[end_choice][clear][end]"
msg_303_Choice1,小さい頃からの夢だったの…
msg_303_Choice2,他にもたくさん夢があったわ…
msg_303_Choice3,本当は、すぐにでも辞めたいんだけど…
msg_304,"[color(yellow)][var(msg_var_0)][color(white)]
一ツノ夢ヲ 追イ続ケ 実現スル
素晴ラシイ事ダナ…
[wait][clear][end]"
msg_305,"[color(yellow)][var(msg_var_0)][color(white)]
他ニモ 沢山カ…
他ノ夢モ 知リタイモノダナ
[wait][clear][end]"
msg_306,"[color(yellow)][var(msg_var_0)][color(white)]
我モ 幼キ頃 多クノ夢ガ アッタ…
思イ出シタゾ 懐カシキ思イ出ダ…
[wait][clear][end]"
msg_307,"[color(yellow)][var(msg_var_0)][color(white)]
ナントイウ事ヲ…
我ハ 悲シイゾ…
[wait][clear][end]"
msg_308,"[color(yellow)][var(msg_var_0)][color(white)]
ソンナ事デハ 何事モ 大成セヌ！
[wait][clear][end]"
msg_309,"教エテクレヌカ ウヌ等ノ 優シサノ訳ヲ
[end_choice][clear][end]"
msg_309_Choice1,人間、愛が無ければ生きていけないから…
msg_309_Choice2,情けは人の為ならずよ
msg_309_Choice3,ホント騙され易い悪魔ね！
msg_310,"[color(yellow)][var(msg_var_0)][color(white)]
愛カ…
ナカナカ 美シイ言葉ダナ…
[wait][clear][end]"
msg_311,"[color(yellow)][var(msg_var_0)][color(white)]
我ハ 人間デハ ナイワ！
[wait][clear][end]"
msg_312,"[color(yellow)][var(msg_var_0)][color(white)]
ナルホド…
情ケナド ソノ様ナモノカモ 知レンナ…
[wait][clear][end]"
msg_313,"[color(yellow)][var(msg_var_0)][color(white)]
正直ナ 人間ダナ…
ナカナカ 面白イ…
[wait][clear][end]"
msg_314,"[color(yellow)][var(msg_var_0)][color(white)]
我ヲ 欺クトハ…
[wait][clear][end]"
msg_315,"[color(yellow)][var(msg_var_0)][color(white)]
我ヲ 愚弄シタナ！
許サンゾ！
[wait][clear][end]"
msg_316,"[color(yellow)][var(msg_var_0)][color(white)]
昔アッタ 美女モ 今ハ 醜女…
クレオパトラ 楊貴妃 小野小町…
伝説ハ 真実ヲ 誇張スル
[wait][clear][end]"
msg_317,"ウヌ等モ 伝説ノ美女ト 呼バレタイカ？
[end_choice][clear][end]"
msg_317_Choice1,是非呼んでもらいたいわ！
msg_317_Choice2,死んでから評価されても意味が無いわね
msg_317_Choice3,そこまで言われると逆にキツイかな…
msg_318,"[color(yellow)][var(msg_var_0)][color(white)]
良カロウ…
美女ト 呼バレルカハ 知ラヌガ
我ガ ウヌヲ 伝説ニ シテヤロウ…
[wait][clear][end]"
msg_319,"[color(yellow)][var(msg_var_0)][color(white)]
ナルホド…
ソレモ 真理ダナ…
[wait][clear][end]"
msg_320,"[color(yellow)][var(msg_var_0)][color(white)]
ナカナカ 謙虚ナ 娘ダナ…
[wait][clear][end]"
msg_321,"[color(yellow)][var(msg_var_0)][color(white)]
謙虚ヲ装ウノハ 止メテオケ！
片腹痛イワ！
[wait][clear][end]"
msg_322,"真ノ 目的ヲ 言ッテミロ
[end_choice][clear][end]"
msg_322_Choice1,カードが欲しいの
msg_322_Choice2,契約して！
msg_322_Choice3,貴方を殺す事よ
msg_322_Choice4,立ち去って欲しいだけ
msg_323,"[color(yellow)][var(msg_var_0)][color(white)]
ナルホド…
目的ハ 「カード」カ…
[wait][clear][end]"
msg_324,"[color(yellow)][var(msg_var_0)][color(white)]
色仕掛ケデ 我ヲ 落トセルト 思ッタカ！
世ノ中 ソレホド 甘クハ無イワ！
[wait][clear][end]"
msg_325,"[color(yellow)][var(msg_var_0)][color(white)]
何トイウ 人間…
危ウク 騙サレル所デアッタ…
[wait][clear][end]"
msg_326,"[color(yellow)][var(msg_var_0)][color(white)]
クッ…
人間如キニ 殺サレル程
老イボレテ オランワ！
[wait][clear][end]"
msg_327,"[color(yellow)][var(msg_var_0)][color(white)]
我ノ事ガ 気ニ入ラヌカ…
悲シキ事ヨ…
[wait][clear][end]"
msg_328,"遠慮ハ スルナ 恐レズニ 聞ケ
[end_choice][clear][end]"
msg_328_Choice1,年齢は？
msg_328_Choice2,家族は？
msg_328_Choice3,趣味は？
msg_328_Choice4,聞きたい事はないわ…
msg_329,"[color(yellow)][var(msg_var_0)][color(white)]
ナルホド…
答エテヤリタイノハ ヤマヤマダガ
モハヤ 我モ 忘レテ シマッタ…
[wait][clear][end]"
msg_330,"[color(yellow)][var(msg_var_0)][color(white)]
年齢カ…
我ハ 疾ウニ 忘レテシマッタ…
辛イ 思イ出ト共ニ…
[wait][clear][end]"
msg_331,"[color(yellow)][var(msg_var_0)][color(white)]
懐カシイ事ヲ 思イ出サセテクレタナ…
妻ト 三匹ノ息子ガイタ
モウ 誰モ 生キテハ オラヌガ…
[wait][clear][end]"
msg_332,"[color(yellow)][var(msg_var_0)][color(white)]
モウ 我ニ 家族ト呼ベル者ハ オラヌ…
モウ オラヌノダ…
[wait][clear][end]"
msg_333,"[color(yellow)][var(msg_var_0)][color(white)]
我ノ 趣味カ…
我ハ 若者ト 話シテイル時ガ 至福ノ時ダ
今 コノ時ノ様ニ…
[wait][clear][end]"
msg_334,"[color(yellow)][var(msg_var_0)][color(white)]
ソノ様ナ事ヲ 言ウナ…
悲シク ナルデハナイカ…
[wait][clear][end]"
msg_335,"[color(yellow)][var(msg_var_0)][color(white)]
心無キ技ハ ヤガテ綻ビヲ 生ズ…
技ニ溺レ ヤガテ真実ヲ 見誤ル…
[wait][clear][end]"
msg_336,"罪無キ者ヲ 罪人ニセヌ様 気ヲツケロ…
[end_choice][clear][end]"
msg_336_Choice1,その忠告、真摯に受け止めよう…
msg_336_Choice2,貴方に言われるまでもない
msg_336_Choice3,僕に限ってそんな事は有り得ない！
msg_337,"[color(yellow)][var(msg_var_0)][color(white)]
期待シテイルゾ…
[wait][clear][end]"
msg_338,"[color(yellow)][var(msg_var_0)][color(white)]
ナカナカ素直ナ好青年…
我ハ 嬉シイゾ！
[wait][clear][end]"
msg_339,"[color(yellow)][var(msg_var_0)][color(white)]
コレハ 頼モシイ！
将来ガ 楽シミダナ
[wait][clear][end]"
msg_340,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌハ 全ク解ッテ オラヌ！
[wait][clear][end]"
msg_341,"[color(yellow)][var(msg_var_0)][color(white)]
自分ノ 力量ガ マルデ解ッテオラヌ…
恐ロシイ事ダ…
[wait][clear][end]"
msg_342,"[color(yellow)][var(msg_var_0)][color(white)]
ナント 自惚レタ男！
ウヌガ 間違イヲ 犯ス前ニ
我ガ 食イ殺シテクレルゾ！
[wait][clear][end]"
msg_343,"[color(yellow)][var(msg_var_0)][color(white)]
シカシ 何故ニ ソコマデ
コノ老イボレノ 身ヲ気遣ウ…
[wait][clear][end]"
msg_344,"何カ 訳ガ アロウ…
[end_choice][clear][end]"
msg_344_Choice1,死んだ祖父を思い出したからだ
msg_344_Choice2,哀れに思ったからだ
msg_344_Choice3,油断をさせる為だ
msg_345,"[color(yellow)][var(msg_var_0)][color(white)]
ナルホド…
我ノ面影 ウヌガ祖父ニ 似テイタカ…
[wait][clear][end]"
msg_346,"[color(yellow)][var(msg_var_0)][color(white)]
優シキ 人間ダ…
ウヌガ祖父ガ 羨マシイナ
[wait][clear][end]"
msg_347,"[color(yellow)][var(msg_var_0)][color(white)]
哀レニ 思ッテクレルカ…
我ハ ソレダケデモ 嬉シイゾ…
[wait][clear][end]"
msg_348,"[color(yellow)][var(msg_var_0)][color(white)]
哀レダト…
ソノ言イ種 気ニ入ラヌ！
[wait][clear][end]"
msg_349,"[color(yellow)][var(msg_var_0)][color(white)]
ワ 我ハ ウヌガ術中ニ…
迂闊デアッタ…
[wait][clear][end]"
msg_350,"[color(yellow)][var(msg_var_0)][color(white)]
我ヲ 欺コウナド 百年早イワ！
[wait][clear][end]"
msg_351,[end_choice][clear][end]
msg_352,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_353,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_354,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_355,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_356,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_357,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_358,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_359_Choice1,[end_choice][clear][end]
msg_360,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_361,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_362,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_363,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_364,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_365,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_366,"[color(yellow)][var(msg_var_0)][color(white)]
古来 神ノ声ヲ 聞ク者ハ
純潔ナル 乙女ト 決マッテイル…
[wait][clear][end]"
msg_367,"ウヌハ 純潔カ？
[end_choice][clear][end]"
msg_367_Choice1,そ、そうよ…
msg_367_Choice2,残念ながら違うのよねぇ
msg_367_Choice3,何を聞くかと思えば、このエロじじい！
msg_368,"[color(yellow)][var(msg_var_0)][color(white)]
ソノ歳デ 今時 珍シイナ…
[wait][clear][end]"
msg_369,"[color(yellow)][var(msg_var_0)][color(white)]
ソレハ 良カッタ！
ウヌガ耳ニハ 正シキ神ノ声ガ
聞コエル事デアロウ！
[wait][clear][end]"
msg_370,"[color(yellow)][var(msg_var_0)][color(white)]
ナント言ウ事…
不貞ノ巫女ガ 預言ハ 不吉ノ徴…
[wait][clear][end]"
msg_371,"[color(yellow)][var(msg_var_0)][color(white)]
ナントイウ事！
不貞ノ巫女ナドニ 正シキ神ノ声ナド
聞コエヌワッ！
[wait][clear][end]"
msg_372,"[color(yellow)][var(msg_var_0)][color(white)]
「エロジジイ」トハ 言ウモノダナ…
ソコマデ率直ニ 言ワレルト
却ッテ 清々シイ気モ スルワ！
[wait][clear][end]"
msg_373,"[color(yellow)][var(msg_var_0)][color(white)]
何タル言イ種！
我ヲ 侮辱スル気カ！
[wait][clear][end]"
msg_374,"[color(yellow)][var(msg_var_0)][color(white)]
思イ出ス…
我モ 若キ頃 良キ伴侶ニ 恵マレ
幸セデアッタ…
[wait][clear][end]"
msg_375,"ソノ妻モ 今ハ無イ…
[end_choice][clear][end]"
msg_375_Choice1,気を落とさないで…
msg_375_Choice2,何をクヨクヨしてんのよ、男でしょ！
msg_375_Choice3,私で良かったら結婚してあげるわよ♥
msg_376,"[color(yellow)][var(msg_var_0)][color(white)]
慰メテクレルカ…
優シキ人間ダナ
[wait][clear][end]"
msg_377,"[color(yellow)][var(msg_var_0)][color(white)]
ソノ様ナ 陳腐ナ慰メナド 要ラヌワ！
[wait][clear][end]"
msg_378,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌノ言葉 生気ニ 溢レテイル！
今ノ一言 我ガ胸ニ 響イタゾ！
[wait][clear][end]"
msg_379,"[color(yellow)][var(msg_var_0)][color(white)]
其ノ様ナ事 ウヌ如キニ 言ワレズトモ
解ッテオルワ！
[wait][clear][end]"
msg_380,"[color(yellow)][var(msg_var_0)][color(white)]
ソレハ 本気カ？
[wait][clear][end]"
msg_381,"[color(yellow)][var(msg_var_0)][color(white)]
嘘ト 判ッテモ 嬉シイモノダ…
[wait][clear][end]"
msg_382,"[color(yellow)][var(msg_var_0)][color(white)]
ウム…
シカシ ウヌノ 踊リニ見エル 寂シサ
作リ物デハ アルマイ…
[wait][clear][end]"
msg_383,"ソノ 寂シサノ所以 聞カセテ クレヌカ？
[end_choice][clear][end]"
msg_383_Choice1,本当に親友って呼べる友達っているのかな…
msg_383_Choice2,私、本当に結婚できるかな…
msg_383_Choice3,別に寂しくなんてないってば！
msg_384,"[color(yellow)][var(msg_var_0)][color(white)]
若キ頃 誰モガ一度ハ 疑問ニ思ウ事ダナ…
我モ 同ジ悩ミヲ 抱イタ事ガ アル
人間モ 悪魔モ 同ジダト イウ事ダナ
[wait][clear][end]"
msg_385,"[color(yellow)][var(msg_var_0)][color(white)]
ナラバ 我ガ 友ト ナロウカ？
ナニ 我ハ 構ワヌ…
寧ロ 嬉シイ程ダ！
[wait][clear][end]"
msg_386,"[color(yellow)][var(msg_var_0)][color(white)]
ソレハ 言ワバ恋ノ悩ミ…
若サ故ダナ…
我ニハ 遠イ昔ノ 思イ出ニ過ギヌガ…
[wait][clear][end]"
msg_387,"[color(yellow)][var(msg_var_0)][color(white)]
実ニ 下ラヌ悩ミ！
ウヌノ悩ミナド 聞カネバ良カッタワ！
[wait][clear][end]"
msg_388,"[color(yellow)][var(msg_var_0)][color(white)]
強ガリカ…
我ハ 信用デキヌト イウ事ダロウカ…
[wait][clear][end]"
msg_389,"[color(yellow)][var(msg_var_0)][color(white)]
我ガ心配 無駄トデモ 言ウカ！
[wait][clear][end]"
msg_390,"[color(yellow)][var(msg_var_0)][color(white)]
ウヌノ如キ輩 増エル事モ
人ノ世 乱レタル 顕レ
コノ様ナ 時代 必ズ英雄ガ 現レル！
[wait][clear][end]"
msg_391,"…モシヤ ウヌガ 英雄カ？
[end_choice][clear][end]"
msg_391_Choice1,俺は、ただの盗聴屋さ…
msg_391_Choice2,そうだ、俺が英雄だ！
msg_391_Choice3,英雄なんざ夢物語さ…
msg_392,"[color(yellow)][var(msg_var_0)][color(white)]
謙遜スルトハ ナカナカノ者…
我ハ 感心シタゾ！
[wait][clear][end]"
msg_393,"[color(yellow)][var(msg_var_0)][color(white)]
ヤハリ タダノ犯罪者カ！
[wait][clear][end]"
msg_394,"[color(yellow)][var(msg_var_0)][color(white)]
ヤハリ…
今ハ 犯罪者ニ 身ヲ ヤツシテイテモ
ソノ オーラ 只者デナイ事ヲ 示シテイル…
[wait][clear][end]"
msg_395,"[color(yellow)][var(msg_var_0)][color(white)]
コレハ 頼モシイ！
ウヌハ ナカナカノ 傑物デアルナ！
[wait][clear][end]"
msg_396,"[color(yellow)][var(msg_var_0)][color(white)]
ソウカモ 知レン…
悲シイガ ソレガ 現実カ…
[wait][clear][end]"
msg_397,"[color(yellow)][var(msg_var_0)][color(white)]
ナント 夢無キ 輩！
夢無キ者ニ 生キテ行ク資格ナド無イ！
[wait][clear][end]"
msg_398,"[color(yellow)][var(msg_var_0)][color(white)]
マタ 神 悪魔モ 同様ニ 酒ヲ 友トスル
我モ 例ニ漏レズ 酒ヲ愛ス者…
[wait][clear][end]"
msg_399,"若者ヨ 何時カ 酒ヲ酌ミ交ワソウゾ！
[end_choice][clear][end]"
msg_399_Choice1,そいつぁ面白ぇ！生きてまた会えたらな
msg_399_Choice2,けっ、誰がてめぇと…酒が不味くなるぜ！
msg_399_Choice3,てめぇの死骸に酒ぇ掛けといてやるぜぇ！
msg_400,"[color(yellow)][var(msg_var_0)][color(white)]
相イ期スル 遥カナル 雲漢ニ…
期待シテ 待ッテイルゾ
[wait][clear][end]"
msg_401,"[color(yellow)][var(msg_var_0)][color(white)]
コレデ 当分ハ 死ンデハナラヌ
理由ガデキタ…
ウヌト 出会エタ事 感謝シヨウ！
[wait][clear][end]"
msg_402,"[color(yellow)][var(msg_var_0)][color(white)]
寂シイ事ヲ…
[wait][clear][end]"
msg_403,"[color(yellow)][var(msg_var_0)][color(white)]
死ヲ賭シテ 戦イシ者ノ間ニハ
不思議ト 友情ガ 生マレルモノ…
ソノ約束 我モ 乗ロウ！
[wait][clear][end]"
msg_404,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_405_Choice1,[end_choice][clear][end]
msg_406,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_407,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_408,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_409,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_410,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_411,"[color(yellow)][var(msg_var_0)][color(white)]
[wait][clear][end]"
msg_412,"トコロデ ドノ様ナ酒ヲ 馳走シテクレルノダ？
[end_choice][clear][end]"
